region,year,mean,sdev
CYP,1980-1999,18.934249407432564,0.29952966284363991
TON,1980-1999,22.004169346653885,0.67264777661401653
CHN,1980-1999,15.288805345291015,0.22384444516033336
VUT,1980-1999,23.331530955390051,0.27451059891644397
SPM,1980-1999,8.1846650105577137,0.17120333758057335
BEL,1980-1999,10.21123011717853,0.31634817468684484
ISL,1980-1999,3.297401771335188,0.60880541662169529
CHL,1980-1999,12.749702111918916,0.15908288557403955
FUND-FSU,1980-1999,7.401434712346572,0.41928624059018688
GMB,1980-1999,27.53895125979723,0.28296859183034984
KHM,1980-1999,28.700011360803792,0.34586867383598185
GTM,1980-1999,20.880618521848536,0.15646320832401411
DMA,1980-1999,23.848165340570404,0.23872796333867632
HTI,1980-1999,25.981350089220669,0.12819335601305562
SRB,1980-1999,11.941761733269342,0.50875594583610251
NLD,1980-1999,9.9483722919680329,0.34262882423134006
UMI,1980-1999,23.171604713082242,0.33173857233887077
BRB,1980-1999,27.213844901285778,0.21185700092245618
GNB,1980-1999,27.376143523577291,0.39613839544033019
GRL,1980-1999,-8.3129929341662567,0.82571688385013531
TWN,1980-1999,nan,nan
COG,1980-1999,25.785317367569725,0.28805826161789166
COD,1980-1999,25.138592903558987,0.28533501488260238
IRL,1980-1999,9.5287456979611438,0.25259500685374808
JOR,1980-1999,19.804138239652978,0.30127964798046031
BHR,1980-1999,28.38530885564272,0.52715878144716266
YEM,1980-1999,21.31100908336813,0.25907356625290051
NPL,1980-1999,20.028791487675772,0.32956013073479368
LAO,1980-1999,25.067398621203434,0.47221698767778336
CAN,1980-1999,6.8537701764583909,0.48697752164014702
URY,1980-1999,18.242035772351635,0.32039991671210949
KWT,1980-1999,26.970004452784803,0.41385640135015728
CPV,1980-1999,21.335980213130579,0.23367492841938092
SHN,1980-1999,11.578845039792117,0.22744091177727999
UGA,1980-1999,23.785310989497336,0.31083355052717782
UKR,1980-1999,9.3675606956508659,0.48269070780167833
TLS,1980-1999,24.823349769837876,0.4930464420678185
TCD,1980-1999,29.145147906891363,0.39535500063119283
SSD,1980-1999,28.712836453762812,0.41144903296162494
PLW,1980-1999,27.835352929677889,0.22916056183166852
PHL,1980-1999,26.005444900400583,0.15574155866313694
WSM,1980-1999,25.87170375252704,0.33213660563608804
DNK,1980-1999,8.4983726869186693,0.36977186459821959
ESH,1980-1999,23.258720786359611,0.19368374751440459
ATF,1980-1999,nan,nan
BFA,1980-1999,29.087146493419223,0.31160669650008221
VEN,1980-1999,25.816271929410554,0.39974774570740079
ARM,1980-1999,8.8084702845467326,0.34908344130424501
TJK,1980-1999,11.515001742467751,0.5593054951524371
EST,1980-1999,5.6748232738049067,0.47694831127554704
ARE,1980-1999,27.759279166342409,0.29246653852580007
THA,1980-1999,28.070978651854269,0.37878451081044928
MAR,1980-1999,17.746952937815557,0.32688740133538902
ZMB,1980-1999,23.141652689186987,0.43554328782694335
FUND-SIS,1980-1999,25.652043468723601,0.098497361350540213
,1980-1999,19.645245993863128,0.16605201662177585
POL,1980-1999,8.7573411573139097,0.3687842515281376
IND,1980-1999,26.114485978913361,0.29149158717355544
MKD,1980-1999,11.088873930958455,0.34222946076702543
KO-,1980-1999,10.269871775798649,0.35616165628377622
STP,1980-1999,21.885649138518026,0.32503663909896824
UZB,1980-1999,14.033920352487314,0.62546612901160625
TZA,1980-1999,23.884687527816055,0.22064869466775935
RUS,1980-1999,4.7523863585867865,0.6029441807774587
SWZ,1980-1999,20.904588986978073,0.45487706178112436
PER,1980-1999,18.827584597679014,0.39519022330506182
BRN,1980-1999,27.704871548732072,0.26616012259920907
LIE,1980-1999,5.9117756739123211,0.26317343116681186
GIN,1980-1999,25.89408962871746,0.2419151916818375
SMR,1980-1999,11.563447925575637,0.34281262099443305
AGO,1980-1999,23.219317710508083,0.18095654732761127
TUR,1980-1999,13.584253048212734,0.39376489020406491
