"year","global_tas"
1981,-0.176839023828506
1982,-0.156839028000832
1983,-0.146839022636414
1984,-0.146839022636414
1985,-0.136839017271996
1986,-0.126839026808739
1987,-0.116839021444321
1988,-0.106839023530483
1989,-0.0868390202522278
1990,-0.0768390223383904
1991,-0.0668390244245529
1992,-0.0468390211462975
1993,-0.0268390234559774
1994,0.00316097727045417
1995,0.0231609772890806
1996,0.0431609787046909
1997,0.0631609782576561
1998,0.083160974085331
1999,0.093160979449749
2000,0.103160977363586
2001,0.123160980641842
2002,0.143160983920097
2003,0.163160979747772
2004,0.183160975575447
2005,0.203160971403122
2006,0.223160982131958
2007,0.233160972595215
2008,0.253160983324051
2009,0.273160964250565
2010,0.283160984516144
2011,0.303160965442657
2012,0.313160985708237
2013,0.33316096663475
2014,0.34316098690033
2015,0.363160967826843
2016,0.383160978555679
2017,0.393160969018936
2018,0.413160979747772
2019,0.433160990476608
2020,0.453160971403122
2021,0.473160982131958
2022,0.493160963058472
2023,0.51316100358963
2024,0.533160984516144
2025,0.553160965442657
2026,0.573161005973816
2027,0.59316098690033
2028,0.6231609582901
2029,0.643160998821259
2030,0.663160979747772
2031,0.683160960674286
2032,0.713160991668701
2033,0.733160972595215
2034,0.76316100358963
2035,0.783160984516144
2036,0.813160955905914
2037,0.833160996437073
2038,0.863160967826843
2039,0.893160998821259
2040,0.913160979747772
2041,0.943160951137543
2042,0.973160982131958
2043,1.00316095352173
2044,1.0331609249115
2045,1.06316101551056
2046,1.09316098690033
2047,1.1231609582901
2048,1.15316092967987
2049,1.18316102027893
2050,1.2131609916687
2051,1.24316096305847
2052,1.27316093444824
2053,1.3031610250473
2054,1.33316099643707
2055,1.36316096782684
2056,1.39316093921661
2057,1.42316102981567
2058,1.45316100120544
2059,1.49316096305847
2060,1.52316093444824
2061,1.5531610250473
2062,1.58316099643707
2063,1.6231609582901
2064,1.65316092967987
2065,1.68316102027893
2066,1.72316098213196
2067,1.75316095352173
2068,1.7831609249115
2069,1.82316100597382
2070,1.85316097736359
2071,1.89316093921661
2072,1.92316102981567
2073,1.95316100120544
2074,1.99316096305847
2075,2.02316093444824
2076,2.05316090583801
2077,2.09316086769104
2078,2.12316107749939
2079,2.15316104888916
2080,2.18316102027893
2081,2.22316098213196
2082,2.25316095352173
2083,2.2831609249115
2084,2.32316088676453
2085,2.36316108703613
2086,2.3931610584259
2087,2.42316102981567
2088,2.4631609916687
2089,2.49316096305847
2090,2.52316093444824
2091,2.56316089630127
2092,2.59316086769104
2093,2.62316107749939
2094,2.66316103935242
2095,2.69316101074219
2096,2.72316098213196
2097,2.75316095352173
2098,2.7831609249115
2099,2.82316088676453
