"year","global_tas"
1981,-0.0990521982312202
1982,-0.168998196721077
1983,-0.0254442002624273
1984,-0.0851062014698982
1985,-0.0609051994979382
1986,-0.0255052000284195
1987,-0.0496752001345158
1988,-0.105613201856613
1989,-0.0833361968398094
1990,-0.0871812030673027
1991,-0.103447198867798
1992,-0.0808331966400146
1993,-0.105583198368549
1994,0.0186848007142544
1995,-0.00679720006883144
1996,0.0447157993912697
1997,-0.0197982005774975
1998,-0.0101242000237107
1999,0.0333938002586365
2000,0.0598828010261059
2001,0.144141793251038
2002,0.0726697966456413
2003,0.0197218004614115
2004,0.194099798798561
2005,0.0905838012695312
2006,0.302284806966782
2007,0.141883805394173
2008,0.138099804520607
2009,0.239570796489716
2010,0.309150785207748
2011,0.237373799085617
2012,0.259925812482834
2013,0.196815803647041
2014,0.276099801063538
2015,0.240272805094719
2016,0.314155787229538
2017,0.347938805818558
2018,0.219245806336403
2019,0.265723794698715
2020,0.405982792377472
2021,0.356605798006058
2022,0.353187799453735
2023,0.373664796352386
2024,0.499976813793182
2025,0.49970281124115
2026,0.53360778093338
2027,0.537116825580597
2028,0.582130789756775
2029,0.657569825649261
2030,0.568275809288025
2031,0.60059380531311
2032,0.719856798648834
2033,0.739570796489716
2034,0.666877806186676
2035,0.679054796695709
2036,0.730659782886505
2037,0.823646783828735
2038,0.79923278093338
2039,0.789008796215057
2040,0.825660824775696
2041,0.911994814872742
2042,0.840400815010071
2043,0.903541803359985
2044,0.960365772247314
2045,0.916694819927216
2046,0.827277779579163
2047,0.9476398229599
2048,1.05988276004791
2049,1.03083074092865
2050,1.08225274085999
2051,1.01721978187561
2052,1.10675776004791
2053,1.10605680942535
2054,1.21256279945374
2055,1.31040179729462
2056,1.3798907995224
2057,1.41318476200104
2058,1.3486407995224
2059,1.50012981891632
2060,1.60053277015686
2061,1.55704474449158
2062,1.58481574058533
2063,1.66077482700348
2064,1.69635784626007
2065,1.71747577190399
2066,1.90784478187561
2067,1.85196685791016
2068,1.8936847448349
2069,1.97132074832916
2070,1.96591985225677
2071,2.06943488121033
2072,2.08457183837891
2073,2.11042070388794
2074,2.11930084228516
2075,2.20008087158203
2076,2.27396368980408
2077,2.30057573318481
2078,2.25943779945374
2079,2.24149370193481
2080,2.26602983474731
2081,2.37314581871033
2082,2.30777788162231
2083,2.36075568199158
2084,2.37995171546936
2085,2.35654473304749
2086,2.4137647151947
2087,2.48776984214783
2088,2.57746171951294
2089,2.63999176025391
2090,2.59247589111328
2091,2.64957475662231
2092,2.77365875244141
2093,2.66770172119141
2094,2.73975372314453
2095,2.77347588539124
2096,2.79395270347595
2097,2.84879279136658
2098,2.85764288902283
2099,2.9328076839447
