"year","global_tas"
1981,-0.238163501024246
1982,-0.170903503894806
1983,-0.343174487352371
1984,-0.417668491601944
1985,-0.26620951294899
1986,-0.344883501529694
1987,-0.522587478160858
1988,-0.351109504699707
1989,-0.110874496400356
1990,0.0642345026135445
1991,-0.137211501598358
1992,-0.359318494796753
1993,-0.306065499782562
1994,-0.110508501529694
1995,-0.130863502621651
1996,0.18996749818325
1997,0.23369950056076
1998,-0.0144694996997714
1999,0.0556594990193844
2000,0.12041749805212
2001,0.199610501527786
2002,0.191004499793053
2003,0.372950494289398
2004,0.369074493646622
2005,0.591273486614227
2006,0.723200500011444
2007,0.501734495162964
2008,0.397853493690491
2009,0.75805252790451
2010,0.812709510326385
2011,0.741908490657806
2012,0.472438514232635
2013,0.505671501159668
2014,0.490107506513596
2015,0.777766525745392
2016,0.933741509914398
2017,0.872065484523773
2018,1.02813255786896
2019,0.762751519680023
2020,0.903803527355194
2021,0.944606482982635
2022,1.0769305229187
2023,1.04735851287842
2024,1.14281749725342
2025,1.16280651092529
2026,1.19576549530029
2027,1.31475353240967
2028,1.12017345428467
2029,1.05785644054413
2030,1.41240954399109
2031,1.55086851119995
2032,1.78045153617859
2033,1.47112548351288
2034,1.39162755012512
2035,1.49846947193146
2036,1.50875353813171
2037,1.61858654022217
2038,1.60058152675629
2039,1.67385447025299
2040,1.67849254608154
2041,1.93410754203796
2042,2.080073595047
2043,1.789759516716
2044,1.86767148971558
2045,1.93154454231262
2046,2.01314854621887
2047,2.06884360313416
2048,2.24630260467529
2049,2.23418760299683
2050,2.28765439987183
2051,2.2989764213562
2052,2.39971446990967
2053,2.42864561080933
2054,2.35116147994995
2055,2.53060460090637
2056,2.42299938201904
2057,2.55129551887512
2058,2.74633359909058
2059,2.74590659141541
2060,2.75072741508484
2061,2.89358043670654
2062,3.05846738815308
2063,3.04955554008484
2064,3.07479357719421
2065,2.92840147018433
2066,2.91668248176575
2067,3.20220446586609
2068,3.34237241744995
2069,3.12261557579041
2070,3.07870054244995
2071,3.42333555221558
2072,3.71813559532166
2073,3.39031553268433
2074,3.32909655570984
2075,3.55126452445984
2076,3.65880846977234
2077,3.6618914604187
2078,3.77288341522217
2079,4.00966930389404
2080,4.1079363822937
2081,3.99422740936279
2082,3.96383261680603
2083,4.1842303276062
2084,4.21142148971558
2085,4.32586240768433
2086,4.32015562057495
2087,4.34624767303467
2088,4.33846569061279
2089,4.61071348190308
2090,4.60491466522217
2091,4.51208066940308
2092,4.66628551483154
2093,4.79140758514404
2094,4.73449230194092
2095,4.77678966522217
2096,4.5509295463562
2097,4.5597186088562
2098,4.83739757537842
2099,5.09066343307495
