"year","global_tas"
1981,-0.0987387448549271
1982,-0.0787387490272522
1983,-0.0787387490272522
1984,-0.0787387490272522
1985,-0.0687387436628342
1986,-0.0587387457489967
1987,-0.048738744109869
1988,-0.0387387461960316
1989,-0.028738746419549
1990,-0.0187387447804213
1991,-0.00873874593526125
1992,0.00126125430688262
1993,0.0212612543255091
1994,0.0412612557411194
1995,0.0612612552940845
1996,0.0712612569332123
1997,0.0912612527608871
1998,0.111261256039143
1999,0.131261259317398
2000,0.151261255145073
2001,0.171261250972748
2002,0.191261261701584
2003,0.231261253356934
2004,0.261261254549026
2005,0.291261255741119
2006,0.321261256933212
2007,0.351261258125305
2008,0.371261268854141
2009,0.401261240243912
2010,0.431261241436005
2011,0.451261252164841
2012,0.481261253356934
2013,0.511261224746704
2014,0.541261255741119
2015,0.57126122713089
2016,0.611261248588562
2017,0.641261279582977
2018,0.681261241436005
2019,0.71126127243042
2020,0.74126124382019
2021,0.781261265277863
2022,0.82126122713089
2023,0.861261248588562
2024,0.901261270046234
2025,0.941261231899261
2026,0.981261253356934
2027,1.03126120567322
2028,1.07126128673553
2029,1.12126123905182
2030,1.16126120090485
2031,1.21126127243042
2032,1.2612612247467
2033,1.31126129627228
2034,1.36126124858856
2035,1.41126120090485
2036,1.46126127243042
2037,1.52126121520996
2038,1.57126128673553
2039,1.63126122951508
2040,1.69126129150391
2041,1.75126123428345
2042,1.81126129627228
2043,1.87126123905182
2044,1.93126130104065
2045,1.99126124382019
2046,2.05126118659973
2047,2.11126136779785
2048,2.18126130104065
2049,2.25126123428345
2050,2.3312611579895
2051,2.40126132965088
2052,2.47126126289368
2053,2.54126119613647
2054,2.60126113891602
2055,2.66126132011414
2056,2.73126125335693
2057,2.80126118659973
2058,2.87126135826111
2059,2.94126129150391
2060,3.0112612247467
2061,3.09126114845276
2062,3.16126132011414
2063,3.24126124382019
2064,3.32126116752625
2065,3.39126133918762
2066,3.47126126289368
2067,3.54126119613647
2068,3.62126135826111
2069,3.69126129150391
2070,3.77126121520996
2071,3.85126113891602
2072,3.93126130104065
2073,4.01126146316528
2074,4.10126113891602
2075,4.18126106262207
2076,4.26126146316528
2077,4.3312611579895
2078,4.41126108169556
2079,4.48126125335693
2080,4.56126117706299
2081,4.64126110076904
2082,4.73126125335693
2083,4.81126117706299
2084,4.90126132965088
2085,5.00126123428345
2086,5.0812611579895
2087,5.19126129150391
2088,5.29126119613647
2089,5.38126134872437
2090,5.4712610244751
2091,5.56126117706299
2092,5.65126132965088
2093,5.74126148223877
2094,5.84126138687134
2095,5.93126106262207
2096,6.0312614440918
2097,6.13126134872437
2098,6.21126127243042
2099,6.30126142501831
