"year","global_tas"
1981,-0.203311368823051
1982,-0.183311372995377
1983,-0.173311367630959
1984,-0.163311377167702
1985,-0.153311371803284
1986,-0.143311381340027
1987,-0.123311378061771
1988,-0.113311372697353
1989,-0.103311374783516
1990,-0.0833113715052605
1991,-0.073311373591423
1992,-0.0533113740384579
1993,-0.0233113747090101
1994,0.00668862508609891
1995,0.0266886260360479
1996,0.046688623726368
1997,0.0766886249184608
1998,0.0866886228322983
1999,0.106688626110554
2000,0.116688624024391
2001,0.126688629388809
2002,0.136688619852066
2003,0.156688630580902
2004,0.176688626408577
2005,0.186688631772995
2006,0.20668862760067
2007,0.216688618063927
2008,0.236688628792763
2009,0.24668861925602
2010,0.256688624620438
2011,0.276688635349274
2012,0.286688625812531
2013,0.296688616275787
2014,0.316688627004623
2015,0.336688637733459
2016,0.346688628196716
2017,0.366688638925552
2018,0.376688629388809
2019,0.396688610315323
2020,0.406688630580902
2021,0.426688611507416
2022,0.446688622236252
2023,0.466688632965088
2024,0.486688613891602
2025,0.496688634157181
2026,0.516688644886017
2027,0.536688625812531
2028,0.556688606739044
2029,0.576688647270203
2030,0.596688628196716
2031,0.61668860912323
2032,0.646688640117645
2033,0.666688621044159
2034,0.686688601970673
2035,0.706688642501831
2036,0.726688623428345
2037,0.746688604354858
2038,0.776688635349274
2039,0.796688616275787
2040,0.816688597202301
2041,0.846688628196716
2042,0.86668860912323
2043,0.886688649654388
2044,0.916688621044159
2045,0.936688601970673
2046,0.966688632965088
2047,0.986688613891602
2048,1.01668858528137
2049,1.03668856620789
2050,1.06668865680695
2051,1.08668863773346
2052,1.11668860912323
2053,1.146688580513
2054,1.1666886806488
2055,1.19668865203857
2056,1.21668863296509
2057,1.24668860435486
2058,1.27668857574463
2059,1.30668866634369
2060,1.3266886472702
2061,1.35668861865997
2062,1.38668859004974
2063,1.4166886806488
2064,1.43668866157532
2065,1.46668863296509
2066,1.49668860435486
2067,1.52668857574463
2068,1.55668866634369
2069,1.5766886472702
2070,1.60668861865997
2071,1.63668859004974
2072,1.6666886806488
2073,1.69668865203857
2074,1.72668862342834
2075,1.74668860435486
2076,1.77668857574463
2077,1.80668866634369
2078,1.83668863773346
2079,1.86668860912323
2080,1.896688580513
2081,1.92668867111206
2082,1.94668865203857
2083,1.97668862342834
2084,2.00668859481812
2085,2.03668856620789
2086,2.06668853759766
2087,2.09668850898743
2088,2.12668871879578
2089,2.15668869018555
2090,2.18668866157532
2091,2.21668863296509
2092,2.2366886138916
2093,2.26668858528137
2094,2.28668856620789
2095,2.31668853759766
2096,2.34668850898743
2097,2.36668872833252
2098,2.39668869972229
2099,2.4166886806488
