"year","global_tas"
1981,-0.182299762964249
1982,-0.172299772500992
1983,-0.162299767136574
1984,-0.152299761772156
1985,-0.142299771308899
1986,-0.132299765944481
1987,-0.122299768030643
1988,-0.112299770116806
1989,-0.0922997668385506
1990,-0.0822997689247131
1991,-0.0622997656464577
1992,-0.0522997677326202
1993,-0.0222997665405273
1994,-0.00229976675473154
1995,0.0277002323418856
1996,0.0477002337574959
1997,0.0677002295851707
1998,0.0877002328634262
1999,0.0977002307772636
2000,0.107700236141682
2001,0.117700234055519
2002,0.137700229883194
2003,0.167700231075287
2004,0.187700226902962
2005,0.19770023226738
2006,0.217700228095055
2007,0.237700238823891
2008,0.247700229287148
2009,0.267700225114822
2010,0.277700245380402
2011,0.287700235843658
2012,0.307700246572495
2013,0.317700237035751
2014,0.337700247764587
2015,0.357700228691101
2016,0.367700219154358
2017,0.387700229883194
2018,0.40770024061203
2019,0.417700231075287
2020,0.437700241804123
2021,0.457700222730637
2022,0.467700242996216
2023,0.487700223922729
2024,0.507700204849243
2025,0.527700245380402
2026,0.547700226306915
2027,0.567700207233429
2028,0.587700247764587
2029,0.617700219154358
2030,0.637700259685516
2031,0.65770024061203
2032,0.677700221538544
2033,0.707700252532959
2034,0.727700233459473
2035,0.747700214385986
2036,0.777700245380402
2037,0.807700216770172
2038,0.827700257301331
2039,0.857700228691101
2040,0.887700259685516
2041,0.90770024061203
2042,0.937700212001801
2043,0.967700242996216
2044,0.987700223922729
2045,1.0177001953125
2046,1.03770017623901
2047,1.06770026683807
2048,1.09770023822784
2049,1.12770020961761
2050,1.15770018100739
2051,1.18770027160645
2052,1.21770024299622
2053,1.24770021438599
2054,1.27770018577576
2055,1.30770027637482
2056,1.33770024776459
2057,1.36770021915436
2058,1.39770019054413
2059,1.42770028114319
2060,1.45770025253296
2061,1.48770022392273
2062,1.5177001953125
2063,1.54770028591156
2064,1.57770025730133
2065,1.61770021915436
2066,1.64770019054413
2067,1.67770028114319
2068,1.70770025253296
2069,1.73770022392273
2070,1.77770018577576
2071,1.80770027637482
2072,1.83770024776459
2073,1.86770021915436
2074,1.89770019054413
2075,1.92770028114319
2076,1.96770024299622
2077,1.99770021438599
2078,2.02770018577576
2079,2.05770015716553
2080,2.0877001285553
2081,2.11770033836365
2082,2.15770030021667
2083,2.18770027160645
2084,2.21770024299622
2085,2.24770021438599
2086,2.28770017623901
2087,2.31770014762878
2088,2.34770011901855
2089,2.3777003288269
2090,2.40770030021667
2091,2.4477002620697
2092,2.47770023345947
2093,2.50770020484924
2094,2.53770017623901
2095,2.56770014762878
2096,2.59770011901855
2097,2.63770031929016
2098,2.66770029067993
2099,2.68770027160645
