"year","global_tas"
1981,-0.0983875468373299
1982,-0.19442555308342
1983,-0.372617542743683
1984,-0.164335548877716
1985,-0.140409544110298
1986,-0.184721544384956
1987,-0.0646045506000519
1988,-0.0818465501070023
1989,0.116945452988148
1990,0.236848443746567
1991,0.0356154516339302
1992,-0.53265255689621
1993,-0.495512545108795
1994,-0.205656543374062
1995,-0.1796555519104
1996,-0.121336549520493
1997,-0.0761395469307899
1998,0.213533446192741
1999,0.243165448307991
2000,0.200898453593254
2001,0.11026144772768
2002,0.204927444458008
2003,0.296479463577271
2004,0.152925446629524
2005,0.130525454878807
2006,0.16204945743084
2007,0.161348447203636
2008,0.421632438898087
2009,0.407930463552475
2010,0.339021444320679
2011,0.402436435222626
2012,0.432679444551468
2013,0.619294464588165
2014,0.805818438529968
2015,0.850740432739258
2016,0.716127455234528
2017,0.630861461162567
2018,0.655000448226929
2019,0.525544464588165
2020,0.803712427616119
2021,0.934571444988251
2022,0.821626424789429
2023,0.6640944480896
2024,0.579560458660126
2025,0.751100420951843
2026,1.0980544090271
2027,1.00146639347076
2028,0.763795435428619
2029,0.838899433612823
2030,0.73303347826004
2031,0.750764429569244
2032,0.78067147731781
2033,1.22552645206451
2034,1.2255574464798
2035,0.933503448963165
2036,0.911531448364258
2037,1.08059847354889
2038,1.24768245220184
2039,1.3816545009613
2040,1.37094247341156
2041,1.21667647361755
2042,1.46786642074585
2043,1.86471748352051
2044,1.30154550075531
2045,1.2277843952179
2046,1.38266146183014
2047,1.50503742694855
2048,1.62353646755219
2049,1.5838634967804
2050,1.63855147361755
2051,1.70968747138977
2052,1.66726839542389
2053,1.82693648338318
2054,2.05899238586426
2055,2.08206343650818
2056,1.82461750507355
2057,1.74679744243622
2058,1.98495650291443
2059,2.24121236801147
2060,2.04431343078613
2061,2.06979537010193
2062,2.21325850486755
2063,2.29333639144897
2064,2.28531050682068
2065,2.15313839912415
2066,2.15335249900818
2067,2.2356584072113
2068,2.57461738586426
2069,2.74279952049255
2070,2.50427436828613
2071,2.40893745422363
2072,2.77304244041443
2073,2.98584151268005
2074,2.6734025478363
2075,2.71447944641113
2076,2.96731734275818
2077,2.98834347724915
2078,3.1652843952179
2079,2.84704756736755
2080,2.66656637191772
2081,3.02249336242676
2082,3.12387251853943
2083,3.27145552635193
2084,3.45654439926147
2085,3.37692451477051
2086,3.41360640525818
2087,3.52298140525818
2088,3.71328949928284
2089,3.6186535358429
2090,3.59176850318909
2091,3.65265035629272
2092,3.66012740135193
2093,3.87960934638977
2094,3.91452145576477
2095,3.7312023639679
2096,3.8207414150238
2097,4.07818746566772
2098,4.00253438949585
2099,3.97522139549255
