"year","global_tas"
1981,-0.443949460983276
1982,-0.390788435935974
1983,-0.48780345916748
1984,-0.438822448253632
1985,-0.582286477088928
1986,-0.378031462430954
1987,-0.24213744699955
1988,-0.197734445333481
1989,-0.0834154486656189
1990,-0.0288194492459297
1991,-0.271403461694717
1992,-0.336955457925797
1993,-0.101145446300507
1994,-0.14338244497776
1995,-0.239787444472313
1996,-0.133952453732491
1997,0.0512585490942001
1998,0.213826552033424
1999,0.222523555159569
2000,0.284535557031631
2001,0.280201554298401
2002,0.265644550323486
2003,0.232258543372154
2004,0.262135535478592
2005,0.344380557537079
2006,0.201618552207947
2007,0.22575855255127
2008,0.423054546117783
2009,0.510945558547974
2010,0.573780536651611
2011,0.432087540626526
2012,0.415760546922684
2013,0.411976546049118
2014,0.265400558710098
2015,0.553822576999664
2016,0.779316544532776
2017,0.828205525875092
2018,0.641499578952789
2019,0.776509523391724
2020,0.6937455534935
2021,0.636036574840546
2022,0.701588571071625
2023,0.8065385222435
2024,0.73613452911377
2025,0.881916522979736
2026,0.951771557331085
2027,0.9264115691185
2028,0.94975757598877
2029,0.987843573093414
2030,1.07289552688599
2031,1.18184351921082
2032,1.34621155261993
2033,1.14326953887939
2034,1.2493485212326
2035,1.42699158191681
2036,1.46068251132965
2037,1.39030957221985
2038,1.39229249954224
2039,1.38170349597931
2040,1.36400353908539
2041,1.53188049793243
2042,1.63133752346039
2043,1.85875451564789
2044,2.04897046089172
2045,2.04073047637939
2046,1.8461195230484
2047,1.88747155666351
2048,2.06456446647644
2049,2.16872143745422
2050,2.10445165634155
2051,1.98701953887939
2052,2.15672755241394
2053,2.2980854511261
2054,2.36214160919189
2055,2.36671948432922
2056,2.52989649772644
2057,2.44200563430786
2058,2.60417652130127
2059,2.50792360305786
2060,2.50151562690735
2061,2.49281764030457
2062,2.7149555683136
2063,2.87682056427002
2064,2.81584644317627
2065,2.96938061714172
2066,3.07277345657349
2067,2.9909565448761
2068,3.0637104511261
2069,3.30791163444519
2070,3.33339357376099
2071,3.24068164825439
2072,3.28157544136047
2073,3.53786158561707
2074,3.59605860710144
2075,3.39214062690735
2076,3.55922365188599
2077,3.74718165397644
2078,3.76518750190735
2079,3.82716846466064
2080,3.7322895526886
2081,3.75044751167297
2082,3.85170459747314
2083,4.11372852325439
2084,4.33937549591064
2085,4.23955249786377
2086,4.13661670684814
2087,4.30519533157349
2088,4.24174976348877
2089,4.30180835723877
2090,4.42519044876099
2091,4.43205738067627
2092,4.55138063430786
2093,4.46910572052002
2094,4.61055469512939
2095,4.78490161895752
2096,5.03935766220093
2097,5.03600072860718
2098,4.9708456993103
2099,5.08589649200439
