"year","global_tas"
1981,-0.31760111451149
1982,-0.167790099978447
1983,-0.224858105182648
1984,-0.229954093694687
1985,-0.354588091373444
1986,-0.197728097438812
1987,0.040980901569128
1988,0.0843458995223045
1989,-0.362920105457306
1990,-0.233067095279694
1991,0.0351518988609314
1992,-0.193150103092194
1993,-0.369969099760056
1994,-0.275090098381042
1995,-0.15057809650898
1996,0.213312894105911
1997,0.190699905157089
1998,-0.0679060965776443
1999,-0.0145001001656055
2000,0.239771902561188
2001,0.31707289814949
2002,0.322046905755997
2003,0.0449169017374516
2004,0.14434389770031
2005,0.232264906167984
2006,0.280726909637451
2007,0.401240885257721
2008,0.0272479001432657
2009,0.0724138990044594
2010,0.387873888015747
2011,0.289576888084412
2012,0.143244907259941
2013,0.307368904352188
2014,0.350794911384583
2015,0.666865885257721
2016,0.304011911153793
2017,0.504664897918701
2018,0.375422894954681
2019,0.213434904813766
2020,0.360407888889313
2021,0.630945920944214
2022,0.703943908214569
2023,0.521021902561188
2024,0.479944914579391
2025,0.804926872253418
2026,0.734766900539398
2027,0.417658895254135
2028,0.571650922298431
2029,0.686884880065918
2030,0.611139893531799
2031,0.649042904376984
2032,0.730250895023346
2033,0.584131896495819
2034,0.696436882019043
2035,0.817316889762878
2036,1.00915086269379
2037,0.755610883235931
2038,0.843226909637451
2039,1.02495884895325
2040,0.805964887142181
2041,1.02169287204742
2042,1.08452892303467
2043,1.09755992889404
2044,1.21041393280029
2045,1.37938988208771
2046,1.196741938591
2047,1.12960386276245
2048,1.26601684093475
2049,1.15465891361237
2050,1.28783690929413
2051,1.49691295623779
2052,1.21984386444092
2053,1.42217588424683
2054,1.63576793670654
2055,1.38463890552521
2056,1.36474192142487
2057,1.48412585258484
2058,1.64904284477234
2059,1.43419992923737
2060,1.51577293872833
2061,1.63064086437225
2062,1.65621495246887
2063,1.8363299369812
2064,1.8167679309845
2065,1.71261084079742
2066,1.72750389575958
2067,1.91460692882538
2068,1.82815086841583
2069,2.10628795623779
2070,2.09667491912842
2071,1.8847918510437
2072,2.01610898971558
2073,2.09508800506592
2074,2.03005480766296
2075,2.09597301483154
2076,2.10949301719666
2077,2.13961291313171
2078,2.37264585494995
2079,2.24395298957825
2080,2.377681016922
2081,2.46767687797546
2082,2.42663097381592
2083,2.31963682174683
2084,2.37658190727234
2085,2.47374987602234
2086,2.5474808216095
2087,2.50094199180603
2088,2.46404600143433
2089,2.58965587615967
2090,2.53664684295654
2091,2.59905600547791
2092,2.71374082565308
2093,2.91665196418762
2094,2.80419492721558
2095,2.90828990936279
2096,3.0008499622345
2097,3.01589488983154
2098,3.00042295455933
2099,3.00405383110046
