region,year,mean,sdev
MWI,1981,22.63954600564897,0.26079701046934872
DJI,1981,29.203533180743847,0.40498307399212158
FUND-ANZ,1981,16.419364539639211,0.19646104410868337
FUND-CAM,1981,20.577301051403118,0.12662889591760917
CRI,1981,22.715580730012071,0.40110686535446399
FUND-SSA,1981,24.232186204614401,0.2239174068963882
YEM,1981,20.638952399621701,0.31081209733846543
SJM,1981,-8.33135616453899,0.97941155707923022
NAM,1981,21.889246668301304,0.2129042041896464
MEX,1981,19.749206175738237,0.16275661505018693
BHS,1981,25.422861281328952,0.28842079430348211
MDA,1981,9.8807021068528211,0.67235736549062852
SEN,1981,26.803838380370429,0.30560416593128181
TWN,1981,nan,nan
ASM,1981,23.145495831604475,0.37005194681846437
TUN,1981,18.16552782852715,0.21607985940259997
POL,1981,8.0958133537471753,0.74338059891957742
MYS,1981,26.890913032861313,0.219728080263492
MNP,1981,25.577208115099406,1.1464979451043156
LBN,1981,16.321842308101775,0.6082441985074486
ZMB,1981,22.424770021822091,0.30408240045391682
SWE,1981,5.5388459233767424,0.82386217674391116
AGO,1981,22.298349500219832,0.2309318346142801
FUND-SAS,1981,25.008068289362566,0.28682483491252142
NER,1981,28.863093349446586,0.36485433298467806
LKA,1981,26.131522299535941,0.37709685253788966
FIN,1981,3.5470883056349978,1.0233667109566593
KAZ,1981,6.4515240259695608,0.41684183257715457
SPM,1981,7.0839171198546467,0.46523692043126108
GEO,1981,9.3060347597123858,0.91148263128721818
VIR,1981,25.961005918813559,0.69894993346269441
STP,1981,21.061942216265876,0.40817190141829063
SMR,1981,10.78860538293624,0.49259716241966367
FUND-JPK,1981,13.685126320525431,0.45845715757931182
AFG,1981,12.378161800858788,0.45858115679235972
ETH,1981,19.806743619377471,0.31233934545453163
URY,1981,17.608784694902422,0.29023057175548528
SRB,1981,11.069972950852234,0.57669898339955583
UMI,1981,23.526374634423771,1.6099402970191925
FUND-MDE,1981,17.488664587390957,0.21660388215141552
GIN,1981,25.194999937050291,0.1798275138713161
KO-,1981,9.3818514521931018,0.56114333031052865
TCD,1981,28.431886977952281,0.34222180289252851
PRK,1981,8.4165318540436935,0.61925558298955996
FUND-MAF,1981,19.502032846263489,0.14067269958051259
NCL,1981,21.062111618920582,0.44592632466937854
COM,1981,24.771823785299965,0.50045015233168899
COL,1981,20.60574919908801,0.38986441582792392
IDN,1981,26.324046798687021,0.23882555722692367
MRT,1981,28.178005154917471,0.24477191162408704
KHM,1981,28.118915945503385,0.24316874131211583
EST,1981,5.332331220989551,1.0823367756336899
FUND-USA,1981,14.105450206375004,0.38054851394321504
NLD,1981,9.6477561256719166,0.50574982691456949
LSO,1981,13.058632592493082,0.78557748790692583
BOL,1981,16.28432486144024,0.29656465203849203
OMN,1981,25.524952515611524,0.45483800287828319
FRA,1981,10.97564748875433,0.45320154369140581
LIE,1981,5.0491805333530868,0.49988496904613661
JOR,1981,18.592247275327441,0.47990634292613454
GLP,1981,24.548216819702752,0.81629598186941288
KEN,1981,21.339437068249669,0.31395247737576937
WSM,1981,25.78360648932868,0.56442991979886969
GNQ,1981,24.330716242821119,0.2233968499255784
ERI,1981,22.788015272759079,0.3319478155565172
BGR,1981,10.691991831537052,0.4452751611845035
ROU,1981,9.5631561704495613,0.63988086051375692
CPV,1981,21.313452688946139,0.76083579825021119
TUR,1981,12.735247924311054,0.30209024841053717
SYR,1981,17.703199363233821,0.27077899203820671
QAT,1981,27.555294419243459,0.32199196554715021
MYT,1981,25.511355076990725,0.38952683479951239
TLS,1981,24.474179842229219,0.48163200541467588
GMB,1981,26.98246193814078,0.32865648123975955
DMA,1981,23.195676320116497,0.55640417526933672
BHR,1981,27.580730606525108,0.32901429620986694
TTO,1981,26.615152021981761,0.45941668123977286
SAU,1981,25.509618410559206,0.30576073467265868
ATG,1981,26.606762485915834,0.58845817196430084
VNM,1981,25.979410794802924,0.19723891629056242
DZA,1981,16.666188342969892,0.2050461437108955
ARG,1981,17.826939830403454,0.25575435502251165
AUS,1981,17.27212006172298,0.20414670420574815
GTM,1981,20.184364894483011,0.2245068444852093
SUR,1981,27.090752086611509,0.37723404932910654
FJI,1981,23.712615677920873,0.33460912327618614
ESP,1981,14.213922945620805,0.41171188999129782
MOZ,1981,24.319278874610983,0.25064248098487646
BMU,1981,23.304464170096502,0.30928782976443564
BRN,1981,27.431329766546657,0.33943973845451442
FUND-EEU,1981,9.2607376071373206,0.60136547456609779
LBY,1981,20.546465302107077,0.18976112966194461
FUND-LAM,1981,21.442879754938254,0.21265500058595946
PRT,1981,14.920361665709384,0.4038903346096519
NPL,1981,19.847335127427531,0.58704072463384982
ATF,1981,nan,nan
UZB,1981,13.087538602394682,0.44524571513545175
,1981,19.096432291468627,0.16240748901571261
FRO,1981,6.7109121928259574,0.50785934192704818
MDG,1981,21.012125870076868,0.22743977628806672
MUS,1981,22.180756564830403,0.58081256993685371
PSE,1981,19.674605816679751,0.24461744733617988
NRU,1981,26.38941479665267,1.1921663897331445
KWT,1981,25.946213956557781,0.2936548361184716
CYP,1981,18.346532732093173,0.4700589694492624
COD,1981,24.35311961213532,0.24862705898039256
GRL,1981,-8.1473232320929938,2.2779354475389719
PAK,1981,23.357437296273833,0.39640683507454477
SDN,1981,29.013258143614351,0.36377259891480385
NGA,1981,26.957187666360831,0.23976244911924177
ALB,1981,12.140602322047496,0.61940431031473198
CIV,1981,26.3041927821331,0.20366140932633292
WLF,1981,25.067253419155673,0.41924845740448669
PHL,1981,25.855370841624033,0.25831535223984581
PER,1981,17.993729776253552,0.37538386645381594
IRL,1981,9.3884562777099365,0.34182658545610684
LUX,1981,9.1229594793025406,0.52082234862161747
KOR,1981,12.192593788003725,0.49190853387090955
AUT,1981,7.7242967273559557,0.65208051674747347
MNE,1981,9.4757169929771088,0.69497839959592189
TGO,1981,26.949624096185097,0.26492315733759225
SLB,1981,24.655165826778074,0.35098320874078281
UKR,1981,8.4458065608759707,0.67994937383169607
GRD,1981,26.197873833635988,0.49830659946348799
CHL,1981,12.637886109906212,0.905557847628919
LAO,1981,24.676766845934143,0.34424019202547906
LVA,1981,6.0639057558502758,0.96925556763616616
BEN,1981,27.484000366397158,0.2407297123033123
GUF,1981,26.103227176268831,0.34008288557480132
FUND-CHI,1981,14.882371921074144,0.28095920903418403
FUND-SIS,1981,25.137405205251458,0.42440902567358108
VEN,1981,24.94080580002543,0.32835742046936212
AND,1981,4.0838937900877452,0.36740364130260533
PNG,1981,23.746112536607043,0.27502489964869031
FUND-#N/A,1981,nan,nan
BGD,1981,25.682973434789989,0.29996484026909465
CAN,1981,5.887688240811257,0.49294549404882276
BTN,1981,12.837915462341831,0.98052764506959034
BWA,1981,22.24414919334798,0.304255143305176
FUND-WEU,1981,10.567972913368225,0.41822635477721309
IND,1981,25.531436195180824,0.29387701699472224
MLI,1981,27.952645965358602,0.25282388979732701
ISL,1981,2.940113187772325,0.51681386262658868
TCA,1981,25.838604179085284,1.1281427064508194
ARM,1981,7.9458508497574893,0.46032436246203084
CMR,1981,25.21733817735872,0.23648455540350569
ECU,1981,20.781800356363171,0.40558926062043077
BLZ,1981,25.62773376719927,0.32949564329797826
MTQ,1981,26.054739514344096,0.5758123052491223
RUS,1981,3.9821929028457839,0.65592791987668042
COG,1981,25.020761276534337,0.29053454384184635
HKG,1981,23.121352869332465,0.23847003364594063
SLE,1981,25.673836567378064,0.21858523284587628
TZA,1981,23.167070833623757,0.24886517902600419
BLR,1981,6.4606751885573281,0.96070448912874196
TON,1981,21.873807925630977,0.47557765185955725
DNK,1981,8.0061714170743983,0.73820522204975259
KNA,1981,25.393564234804195,0.76017394875155875
CAF,1981,25.704735996637702,0.27457422227054074
FUND-CAN,1981,5.887688240811257,0.49294549404882276
BFA,1981,28.231549490408518,0.26901955979637526
MNG,1981,-1.1468595250379581,0.4463339464529012
FUND-SEA,1981,26.338008662572268,0.2023741510739685
USA,1981,14.090141037018261,0.38117560679973017
NIC,1981,25.193623037418121,0.35245511999933654
SWZ,1981,20.511651370595057,0.27396181210354875
MMR,1981,25.928075921750771,0.22884295349958506
PAN,1981,25.499732113831755,0.43612083048031586
CYM,1981,27.303558177663483,0.29570377834284173
ARE,1981,27.060342296959991,0.36579475536507355
GAB,1981,25.655084126218121,0.25496424991321237
HRV,1981,11.056015696965607,0.63479721945836365
ITA,1981,12.93136813284886,0.55074534822584365
DOM,1981,25.212907979621743,0.61568492870920766
IRQ,1981,22.634302243733824,0.29498704657208019
FSM,1981,27.343327301570479,0.50160268953296805
BRA,1981,23.469451578119074,0.22709804261634894
DEU,1981,9.0322401102333298,0.57461145061324315
SOM,1981,27.087223762802136,0.22074103981553367
IRN,1981,15.348742613975874,0.42253154723278435
TKM,1981,15.275240446684615,0.35064274553420988
MKD,1981,10.034444082361256,0.3805556726123257
PLW,1981,27.515311164124462,0.30358023754502789
RWA,1981,19.159389135390331,0.27162838775151765
BDI,1981,21.041681209387818,0.26437806766755034
EGY,1981,21.811907851628998,0.21679569996138892
MAR,1981,17.280748979520585,0.27894291589596309
KGZ,1981,3.6615108681449966,2.4111094644395124
SVK,1981,7.7818632568119233,0.63298372714564022
AZE,1981,13.421117259879438,0.32864525900651342
HUN,1981,10.182255186735917,0.61620218346059419
GUM,1981,27.764413042727746,0.4155826584599483
JAM,1981,25.205185422354123,0.50901364730591503
BEL,1981,9.8753539820475726,0.49321641981601694
HTI,1981,25.483321561742642,0.5459725081510679
TUV,1981,24.979282703457454,1.1621886990259473
GNB,1981,26.821808436722762,0.27695003715843974
LBR,1981,25.100057367755948,0.18312829820888682
BRB,1981,26.587144392740939,0.521808485790489
ALA,1981,5.0636766384467737,0.9269448019124138
REU,1981,16.113073934841285,1.3630257240597698
ZAF,1981,18.557964690729985,0.22050395016846339
NOR,1981,3.7881714590283213,0.95143782486087625
TKL,1981,27.834418187789446,0.6924328383846643
CHN,1981,14.992826900555022,0.27861552439426795
SLV,1981,24.493743878228788,0.30407460327430119
FUND-FSU,1981,6.5891532645215145,0.54404865957303694
VUT,1981,23.124716916522384,0.32559113900335879
PRY,1981,23.152305362046658,0.35949954520030508
GRC,1981,14.881039999296288,0.3933140095970476
GHA,1981,27.029261635002033,0.22680801914281495
UGA,1981,23.05812955115492,0.37987683462691213
ZWE,1981,21.31154865330884,0.36064533303539037
SSD,1981,27.978995663491411,0.35460714784286496
NZL,1981,12.183437420610311,0.72584760486841149
CZE,1981,8.0285003028775996,0.64735903961560015
GUY,1981,26.95323904954223,0.3633152436166372
GBR,1981,9.2094697893764632,0.3460092440152317
VCT,1981,25.713017850176474,0.63781732656431933
LCA,1981,25.416738652726867,0.46157975043646027
SHN,1981,12.564873199426543,2.3537363796207784
CHE,1981,7.6278789116968664,0.66626908491472725
THA,1981,27.538471239604853,0.25090027621946015
PRI,1981,24.730313421526052,0.71239958102631673
HND,1981,23.111935725050184,0.28869658510177987
BIH,1981,9.4709349193396122,0.60139776786340415
ESH,1981,22.455230778628255,0.4103374204421793
JPN,1981,14.231090257095651,0.46466334553239563
LTU,1981,6.5680007208375901,0.92489641559250169
CUB,1981,26.001551408305946,0.31633358935883221
SVN,1981,9.107481749337353,0.70142746818002777
TJK,1981,10.902100479990311,1.0163033255823517
ISR,1981,20.064240306156101,0.23322359810837318
ERI,1982,22.506668661177997,0.26196542157941533
SOM,1982,26.998244097971526,0.28566783594766704
HUN,1982,10.024765826143447,0.5123513634203759
GUM,1982,27.503769562012948,0.62438743650202611
ROU,1982,9.4946896055269541,0.70469422026337269
BEL,1982,9.6722527780645944,0.35893918639294614
IRQ,1982,22.790692511331049,0.4892122703883981
BDI,1982,20.950589447280507,0.27967029942183036
ESP,1982,14.076696875095479,0.42612423672778293
HTI,1982,25.302381815348109,0.51314416245532601
TUV,1982,24.990576363065962,1.1504259830771599
GNQ,1982,24.319511832898854,0.22905057009521959
MYT,1982,25.528403838206579,0.50195052393419726
GMB,1982,27.030842401123582,0.19530708572237632
DMA,1982,23.117109373108818,0.50718655351725372
GNB,1982,26.880184071173119,0.17781916777760445
ATG,1982,26.580817900306787,0.54614324764693833
NOR,1982,3.4332142352347246,0.79851577349452407
TKL,1982,27.806982286094748,0.59906119282153392
ZMB,1982,22.32288597828045,0.40349346184569806
GTM,1982,20.143214138009707,0.36441293177065137
CHN,1982,14.807498156959747,0.26020389329135385
SUR,1982,26.965645727128418,0.32905056450767572
BHR,1982,27.500520639972539,0.28721516751995385
MOZ,1982,24.309859208181166,0.47192570005020895
SLV,1982,24.372353059221552,0.36736554238711078
BRN,1982,27.351423669226271,0.38396739900496574
VUT,1982,23.187792114382031,0.36583193582680401
GLP,1982,24.507003551904877,0.81210926643213655
PRT,1982,14.789138966530015,0.36782383443858813
ZAF,1982,18.428453857745609,0.28628345729364257
NPL,1982,19.774292295045719,0.55086826703873149
BMU,1982,23.274472675239224,0.43959596748112706
UGA,1982,22.941691467454064,0.25317456507780034
MDG,1982,21.043989130071239,0.30505384811175468
FUND-#N/A,1982,nan,nan
PRY,1982,23.201166468725681,0.42421271097382435
DNK,1982,7.7753867150747684,0.45901786732462135
GUY,1982,26.848891014374537,0.2800163125009304
KWT,1982,26.047050392453183,0.37127615611092357
SHN,1982,12.631201943947191,2.527051995877732
THA,1982,27.540807913712335,0.3699883360827656
BIH,1982,9.3062408856695829,0.51594648249259512
COD,1982,24.25224896370684,0.2159813190122771
NGA,1982,26.903671307093134,0.20733802209582919
PSE,1982,19.816718797309459,0.42130727098978477
GBR,1982,9.1035033805078491,0.28518949165432678
LTU,1982,6.3115323556246485,0.64763016806181684
CHE,1982,7.4710299011988015,0.57046057207423717
TJK,1982,10.895904601972527,1.0146116755463785
CYP,1982,18.564377050919248,0.6304933450107415
FUND-JPK,1982,13.375951346692458,0.34664498122631726
MWI,1982,22.646493175461902,0.4569876548825561
PRI,1982,24.733794190424575,0.57720064493182532
CIV,1982,26.330349065027928,0.22205224083505143
PAK,1982,23.268957302242935,0.35481261380752827
FUND-CAN,1982,5.7676849916807384,0.42689497967904366
SVN,1982,8.9057793214789083,0.55575610510044748
BGD,1982,25.64707858362711,0.23485479192694586
MNE,1982,9.3830544934590421,0.6859852986909436
TGO,1982,26.925564040974951,0.24509751677779648
DJI,1982,29.09812583998265,0.34951827027185478
UKR,1982,8.4750525765314446,0.74269370671787149
PHL,1982,25.734314409057475,0.3242909942188118
BHS,1982,25.248603441689532,0.31165347755182521
KOR,1982,11.950594425698361,0.37977431579797416
VCT,1982,25.640208610605846,0.68403975011231166
QAT,1982,27.461941809228314,0.26630929852226609
YEM,1982,20.419586357347502,0.23696868987612282
ASM,1982,22.93113093929361,0.43127453804240279
ESH,1982,22.420869587251087,0.40667112545345063
GUF,1982,26.023735427355316,0.34271430169424677
TCA,1982,25.651507989116833,0.99350482571483656
MYS,1982,26.81922469826328,0.25361719572551178
FUND-SIS,1982,24.999930248464374,0.41440055578360319
LAO,1982,24.658417674524593,0.52453028564417803
PLW,1982,27.235213905568337,0.47396876911763441
TWN,1982,nan,nan
FUND-MAF,1982,19.561921698380633,0.21590126408437613
MNP,1982,25.324710101079241,1.0833430792004526
KNA,1982,25.498613639009118,0.57486493479423473
CAN,1982,5.7676849916807384,0.42689497967904366
SWE,1982,5.237231809780722,0.52875955693938559
BWA,1982,22.029722010438306,0.27177353697127243
AGO,1982,22.274871652122972,0.20828044680616392
NER,1982,28.743971305129389,0.2987957521028165
ETH,1982,19.606325921865185,0.2523630195656289
FUND-SEA,1982,26.258816097172232,0.28922729988008788
FIN,1982,3.1631246915535445,0.6849383943747146
SSD,1982,27.85897544445135,0.34135077341341646
FUND-MDE,1982,17.603697742479891,0.37794009528632055
PRK,1982,8.1764143685182233,0.47569569228078568
GEO,1982,9.6509192469155334,1.1236336711246919
BTN,1982,12.751061515946587,0.96273700433772069
VIR,1982,26.009483351222848,0.58609666733667143
STP,1982,21.02062907588677,0.51195626820720674
ARM,1982,8.3274917318305555,0.7403929593785793
FUND-WEU,1982,10.404377221446847,0.31192554891540908
CMR,1982,25.151419187325747,0.19968287128669732
RUS,1982,3.8986077095192488,0.59596440520774763
SRB,1982,10.956584917929476,0.53506837843357802
UMI,1982,23.402397259293402,1.6941811490846892
HKG,1982,22.972354643224456,0.24268137224292996
SLE,1982,25.670247665823467,0.23042050736510603
ISL,1982,3.2233007094982131,0.67007392932504073
KO-,1982,9.3473933441794816,0.60090871010777347
JOR,1982,18.726483267423458,0.6024991238159374
NCL,1982,21.223604807666021,0.44551316347597153
CAF,1982,25.583524390145403,0.25356546943550917
FRA,1982,10.834817654638456,0.36011572757893406
BLZ,1982,25.503302138256831,0.38650944849987678
TUR,1982,13.03148858281522,0.61739187992731814
KGZ,1982,3.7016576290971854,2.4267519032744169
MTQ,1982,25.941700331905526,0.54329433372049674
COM,1982,24.803018782297578,0.51986187868340539
IDN,1982,26.212197643471082,0.2753707911557407
MRT,1982,28.238787329419644,0.24160101418786498
NIC,1982,25.158664189087283,0.35167374724550138
BLR,1982,6.3072281201010849,0.70195472827827676
FUND-SSA,1982,24.155182746043238,0.19751985986038356
BOL,1982,16.326078640781152,0.32950723996008791
ARE,1982,26.95757862335422,0.2477102091179352
LIE,1982,4.9029045841400629,0.35390927655168247
MNG,1982,-1.2518063887109918,0.68534616653603764
GAB,1982,25.648824816654543,0.26941159088139344
