"year","global_tas"
1981,-0.240916207432747
1982,-0.423656195402145
1983,-0.606914222240448
1984,-0.506022214889526
1985,-0.39142918586731
1986,-0.277415186166763
1987,-0.19797819852829
1988,-0.295604199171066
1989,-0.256663203239441
1990,-0.18311619758606
1991,-0.0963852033019066
1992,-0.168651193380356
1993,0.112507797777653
1994,-0.157603204250336
1995,-0.311046212911606
1996,-0.183421194553375
1997,0.0771678015589714
1998,0.0916028022766113
1999,0.117786802351475
2000,0.0927928015589714
2001,0.092976801097393
2002,0.190388798713684
2003,0.323933809995651
2004,0.524891793727875
2005,0.503834784030914
2006,0.267170786857605
2007,0.17116279900074
2008,0.160114794969559
2009,0.317097812891006
2010,0.545612812042236
2011,0.388447791337967
2012,0.133076801896095
2013,0.209492802619934
2014,0.455738812685013
2015,0.751240789890289
2016,0.56822681427002
2017,0.290974795818329
2018,0.277882814407349
2019,0.355060786008835
2020,0.728779792785645
2021,0.878101825714111
2022,0.410236805677414
2023,0.344776809215546
2024,0.50691682100296
2025,0.58668977022171
2026,0.86204981803894
2027,1.03361976146698
2028,0.597431778907776
2029,0.558185815811157
2030,0.59099280834198
2031,0.756336808204651
2032,1.01866579055786
2033,1.11082875728607
2034,0.693012773990631
2035,0.668537795543671
2036,0.855274796485901
2037,1.07896876335144
2038,1.2820018529892
2039,0.969929814338684
2040,0.78001880645752
2041,0.83928382396698
2042,1.15916883945465
2043,1.44240283966064
2044,1.18553578853607
2045,0.909412801265717
2046,0.883472800254822
2047,1.0504047870636
2048,1.39644277095795
2049,1.50575685501099
2050,1.06184875965118
2051,0.916828811168671
2052,1.11299574375153
2053,1.27171778678894
2054,1.50795483589172
2055,1.59047377109528
2056,1.23463881015778
2057,1.01656079292297
2058,1.0883377790451
2059,1.43498682975769
2060,1.64104175567627
2061,1.36427783966064
2062,1.16005384922028
2063,1.16826283931732
2064,1.38277077674866
2065,1.72356081008911
2066,1.7003368139267
2067,1.22316479682922
2068,1.25960278511047
2069,1.48772084712982
2070,1.71388685703278
2071,1.78297877311707
2072,1.51857483386993
2073,1.50581777095795
2074,1.49333679676056
2075,1.43501782417297
2076,1.45680677890778
2077,1.57252979278564
2078,1.58791077136993
2079,1.5565687417984
2080,1.65926074981689
2081,1.53337585926056
2082,1.55373084545135
2083,1.61540675163269
2084,2.00310182571411
2085,1.79799377918243
2086,1.49751782417297
2087,1.35695385932922
2088,1.5740247964859
2089,2.00008082389832
2090,1.89207875728607
2091,1.51564478874207
2092,1.43993079662323
2093,1.57957875728607
2094,1.63716578483582
2095,1.7314647436142
2096,1.71934974193573
2097,1.85689282417297
2098,1.86070680618286
2099,1.87389075756073
