"year","global_tas"
1981,-0.135616779327393
1982,-0.125616773962975
1983,-0.125616773962975
1984,-0.125616773962975
1985,-0.115616776049137
1986,-0.1056167781353
1987,-0.0956167727708817
1988,-0.0856167748570442
1989,-0.0856167748570442
1990,-0.0756167769432068
1991,-0.0556167736649513
1992,-0.0456167757511139
1993,-0.0356167741119862
1994,-0.015616774559021
1995,-0.00561677478253841
1996,0.0143832257017493
1997,0.0343832261860371
1998,0.0543832257390022
1999,0.0743832290172577
2000,0.10438322275877
2001,0.124383226037025
2002,0.154383227229118
2003,0.184383228421211
2004,0.224383220076561
2005,0.254383236169815
2006,0.284383237361908
2007,0.324383229017258
2008,0.354383230209351
2009,0.374383211135864
2010,0.404383212327957
2011,0.43438321352005
2012,0.474383234977722
2013,0.51438319683075
2014,0.544383227825165
2015,0.584383249282837
2016,0.624383211135864
2017,0.664383232593536
2018,0.704383254051208
2019,0.744383215904236
2020,0.784383237361908
2021,0.834383249282837
2022,0.884383201599121
2023,0.93438321352005
2024,0.984383225440979
2025,1.03438317775726
2026,1.08438324928284
2027,1.14438319206238
2028,1.19438326358795
2029,1.24438321590424
2030,1.30438327789307
2031,1.35438323020935
2032,1.41438317298889
2033,1.47438323497772
2034,1.52438318729401
2035,1.58438324928284
2036,1.64438319206238
2037,1.69438326358795
2038,1.75438320636749
2039,1.80438327789307
2040,1.86438322067261
2041,1.92438328266144
2042,1.97438323497772
2043,2.03438329696655
2044,2.09438323974609
2045,2.17438316345215
2046,2.24438333511353
2047,2.32438325881958
2048,2.37438321113586
2049,2.42438316345215
2050,2.47438311576843
2051,2.5243833065033
2052,2.57438325881958
2053,2.61438322067261
2054,2.66438317298889
2055,2.71438312530518
2056,2.75438332557678
2057,2.79438328742981
2058,2.84438323974609
2059,2.88438320159912
2060,2.93438315391541
2061,2.97438311576843
2062,3.0243833065033
2063,3.08438324928284
2064,3.13438320159912
2065,3.18438315391541
2066,3.22438311576843
2067,3.2743833065033
2068,3.32438325881958
2069,3.37438321113586
2070,3.42438316345215
2071,3.47438311576843
2072,3.51438331604004
2073,3.55438327789307
2074,3.59438323974609
2075,3.63438320159912
2076,3.67438316345215
2077,3.71438312530518
2078,3.74438333511353
2079,3.78438329696655
2080,3.81438326835632
2081,3.86438322067261
2082,3.90438318252563
2083,3.93438315391541
2084,3.96438312530518
2085,3.99438333511353
2086,4.02438306808472
2087,4.05438327789307
2088,4.08438301086426
2089,4.11438322067261
2090,4.14438343048096
2091,4.17438316345215
2092,4.2043833732605
2093,4.23438310623169
2094,4.2543830871582
2095,4.28438329696655
2096,4.31438302993774
2097,4.34438323974609
2098,4.37438344955444
2099,4.39438343048096
