"year","global_tas"
1981,-0.147238254547119
1982,-0.271780252456665
1983,-0.414877235889435
1984,-0.398001253604889
1985,-0.350668251514435
1986,-0.167563244700432
1987,-0.12084025144577
1988,-0.274832248687744
1989,-0.23946225643158
1990,-0.0496432483196259
1991,-0.0369172506034374
1992,-0.254995256662369
1993,-0.0729582533240318
1994,-0.264059245586395
1995,-0.286978244781494
1996,-0.248282253742218
1997,-0.0430812500417233
1998,0.164498746395111
1999,0.114510752260685
2000,0.206124752759933
2001,0.379586756229401
2002,0.391030758619308
2003,0.197030752897263
2004,0.259988754987717
2005,0.346841752529144
2006,0.488656759262085
2007,0.587899744510651
2008,0.343697756528854
2009,0.382150739431381
2010,0.523751735687256
2011,0.425515741109848
2012,0.298257738351822
2013,0.385323762893677
2014,0.625283777713776
2015,0.571206748485565
2016,0.53888875246048
2017,0.581094741821289
2018,0.510445773601532
2019,0.494363754987717
2020,0.50510573387146
2021,0.580911755561829
2022,0.634438753128052
2023,0.561227738857269
2024,0.661904752254486
2025,0.669808745384216
2026,0.660867750644684
2027,0.827523767948151
2028,0.740884721279144
2029,0.673959732055664
2030,0.69532173871994
2031,0.876595735549927
2032,0.965096771717072
2033,0.897469758987427
2034,0.959939777851105
2035,0.921395778656006
2036,0.902993738651276
2037,0.93070375919342
2038,1.00446474552155
2039,1.09818375110626
2040,1.10883474349976
2041,1.11380875110626
2042,0.945931732654572
2043,1.15076577663422
2044,1.24170875549316
2045,1.2143337726593
2046,1.13126575946808
2047,1.18372476100922
2048,1.29337477684021
2049,1.27216470241547
2050,1.20188271999359
2051,1.12882375717163
2052,1.24219679832458
2053,1.32669973373413
2054,1.24805569648743
2055,1.25180971622467
2056,1.13971877098083
2057,1.08768570423126
2058,1.26053774356842
2059,1.34638369083405
2060,1.46140480041504
2061,1.52100574970245
2062,1.47147476673126
2063,1.61539578437805
2064,1.56629371643066
2065,1.4575287103653
2066,1.47004079818726
2067,1.49533975124359
2068,1.50226771831512
2069,1.46762979030609
2070,1.69696974754333
2071,1.69303274154663
2072,1.52131080627441
2073,1.4793187379837
2074,1.53656876087189
2075,1.66849672794342
2076,1.52179872989655
2077,1.5704437494278
2078,1.53635573387146
2079,1.49793374538422
2080,1.58149075508118
2081,1.74903273582458
2082,1.74942970275879
2083,1.47565579414368
2084,1.5905247926712
2085,1.58329176902771
2086,1.64368569850922
2087,1.66468179225922
2088,1.61118471622467
2089,1.63089871406555
2090,1.62503969669342
2091,1.59494972229004
2092,1.62253677845001
2093,1.64713478088379
2094,1.62137770652771
2095,1.77326369285583
2096,1.79572474956512
2097,1.58353579044342
2098,1.6500027179718
2099,1.80973172187805
