"year","global_tas"
1981,-0.177412450313568
1982,-0.272840440273285
1983,-0.294599443674088
1984,-0.171797454357147
1985,-0.390913456678391
1986,-0.304731458425522
1987,-0.111494451761246
1988,-0.151930451393127
1989,-0.144331455230713
1990,-0.0779554471373558
1991,-0.00242444989271462
1992,-0.277754455804825
1993,-0.260786443948746
1994,-0.348738461732864
1995,-0.137892454862595
1996,-0.128828451037407
1997,0.0425585508346558
1998,0.157029554247856
1999,0.205461546778679
2000,0.234819546341896
2001,0.235978543758392
2002,0.231217548251152
2003,0.238298550248146
2004,0.268754541873932
2005,0.332749545574188
2006,0.0796985477209091
2007,0.0432605482637882
2008,0.13014355301857
2009,0.0763105526566505
2010,0.295701563358307
2011,0.301652550697327
2012,0.428056538105011
2013,0.453355550765991
2014,0.319718539714813
2015,0.268937557935715
2016,0.448777556419373
2017,0.605363547801971
2018,0.49647656083107
2019,0.470292538404465
2020,0.578446567058563
2021,0.663285553455353
2022,0.615373551845551
2023,0.48494154214859
2024,0.759904563426971
2025,0.834764540195465
2026,0.594194531440735
2027,0.623246550559998
2028,0.631425559520721
2029,0.620652556419373
2030,0.694535553455353
2031,0.723100543022156
2032,0.786851525306702
2033,0.952836573123932
2034,0.833085536956787
2035,1.05977058410645
2036,1.1655445098877
2037,1.22932553291321
2038,1.25200057029724
2039,1.21153450012207
2040,1.21962153911591
2041,1.38255453109741
2042,1.36195552349091
2043,1.41081357002258
2044,1.41664254665375
2045,1.38435554504395
2046,1.24894857406616
2047,1.23185849189758
2048,1.47242856025696
2049,1.55403256416321
2050,1.53047358989716
2051,1.64024555683136
2052,1.74308955669403
2053,1.77873349189758
2054,1.88182258605957
2055,1.92067158222198
2056,1.64134359359741
2057,1.70683455467224
2058,1.90535151958466
2059,1.89448654651642
2060,1.95408749580383
2061,1.84782552719116
2062,1.90504658222198
2063,1.83448958396912
2064,1.77232551574707
2065,1.78602755069733
2066,1.96754658222198
2067,1.99821650981903
2068,2.03962850570679
2069,2.10554647445679
2070,2.00099349021912
2071,1.93855452537537
2072,2.1714346408844
2073,2.03505063056946
2074,1.90678560733795
2075,2.01085066795349
2076,2.15394759178162
2077,2.02485847473145
2078,2.19416952133179
2079,2.23912143707275
2080,2.24598860740662
2081,2.20436263084412
2082,2.23649764060974
2083,2.16981649398804
2084,2.07826352119446
2085,2.19557356834412
2086,2.15348958969116
2087,2.14558553695679
2088,2.28169465065002
2089,2.2003345489502
2090,2.21846151351929
2091,2.31578254699707
2092,2.29252743721008
2093,2.32438850402832
2094,2.13697957992554
2095,2.19624447822571
2096,2.18257260322571
2097,2.30021858215332
2098,2.35228157043457
2099,2.27836751937866
