"year","global_tas"
1981,-0.230604499578476
1982,-0.387678503990173
1983,-0.656294524669647
1984,-0.422834485769272
1985,-0.0933365002274513
1986,-0.141188502311707
1987,-0.302687495946884
1988,-0.193891495466232
1989,-0.258772492408752
1990,-0.0430124998092651
1991,-0.0246415007859468
1992,-0.476515501737595
1993,-0.415632486343384
1994,-0.237867504358292
1995,-0.0905285030603409
1996,-0.0205825008451939
1997,0.0850085020065308
1998,0.0977345034480095
1999,0.0708175003528595
2000,0.12330749630928
2001,0.3758405148983
2002,0.475633502006531
2003,0.319169491529465
2004,0.289231508970261
2005,0.368577510118484
2006,0.237382501363754
2007,0.209123507142067
2008,0.363603502511978
2009,0.345933496952057
2010,0.317704498767853
2011,0.225785493850708
2012,0.195329502224922
2013,0.199479505419731
2014,0.22630450129509
2015,0.182634502649307
2016,0.286637514829636
2017,0.374223500490189
2018,0.335221499204636
2019,0.215348497033119
2020,0.330094486474991
2021,0.388902485370636
2022,0.290879487991333
2023,0.552446484565735
2024,0.627336502075195
2025,0.476945489645004
2026,0.449845492839813
2027,0.535539507865906
2028,0.45015150308609
2029,0.631761491298676
2030,0.573686480522156
2031,0.671098470687866
2032,0.565690517425537
2033,0.478471487760544
2034,0.572953522205353
2035,0.607713520526886
2036,0.565629482269287
2037,0.448472499847412
2038,0.446946501731873
2039,0.555741488933563
2040,0.508287489414215
2041,0.744706511497498
2042,0.643937528133392
2043,0.61241352558136
2044,0.573686480522156
2045,0.608140528202057
2046,0.805345475673676
2047,0.915025472640991
2048,0.837968528270721
2049,0.662126481533051
2050,0.843919515609741
2051,0.946824491024017
2052,1.13832247257233
2053,0.952958524227142
2054,0.917802512645721
2055,1.09819149971008
2056,0.897111475467682
2057,0.786851525306702
2058,0.935166478157043
2059,0.989335477352142
2060,0.965837478637695
2061,0.962999522686005
2062,0.758256494998932
2063,0.754808485507965
2064,1.0249195098877
2065,0.949906527996063
2066,1.02186751365662
2067,0.992356479167938
2068,0.909867525100708
2069,0.88936048746109
2070,0.894151508808136
2071,0.948564529418945
2072,1.11915755271912
2073,1.04347348213196
2074,0.906999528408051
2075,0.955949485301971
2076,0.916459500789642
2077,0.956376492977142
2078,1.01472651958466
2079,0.973252475261688
2080,1.05946552753448
2081,0.905564486980438
2082,0.918077528476715
2083,0.85911750793457
2084,0.987260520458221
2085,0.904863476753235
2086,1.05101144313812
2087,1.13524055480957
2088,0.962876498699188
2089,0.971086502075195
2090,1.07719552516937
2091,0.899430513381958
2092,0.898606479167938
2093,0.995011508464813
2094,1.07292354106903
2095,0.891679525375366
2096,0.895188510417938
2097,1.01918148994446
2098,1.02458345890045
2099,0.966447472572327
