"year","global_tas"
1981,-0.220774278044701
1982,-0.210774272680283
1983,-0.190774276852608
1984,-0.190774276852608
1985,-0.18077427148819
1986,-0.170774281024933
1987,-0.150774285197258
1988,-0.14077427983284
1989,-0.130774274468422
1990,-0.110774278640747
1991,-0.10077428072691
1992,-0.0807742774486542
1993,-0.060774277895689
1994,-0.0307742785662413
1995,-0.0107742780819535
1996,0.00922572147101164
1997,0.0292257219552994
1998,0.0492257215082645
1999,0.0592257231473923
2000,0.0692257210612297
2001,0.0792257189750671
2002,0.0992257222533226
2003,0.119225718080997
2004,0.139225721359253
2005,0.159225717186928
2006,0.179225727915764
2007,0.189225718379021
2008,0.209225714206696
2009,0.219225719571114
2010,0.229225724935532
2011,0.249225720763206
2012,0.259225726127625
2013,0.269225716590881
2014,0.289225727319717
2015,0.299225717782974
2016,0.309225708246231
2017,0.31922572851181
2018,0.339225709438324
2019,0.349225729703903
2020,0.35922572016716
2021,0.369225710630417
2022,0.389225721359253
2023,0.39922571182251
2024,0.409225732088089
2025,0.429225713014603
2026,0.439225733280182
2027,0.459225714206696
2028,0.469225734472275
2029,0.489225715398788
2030,0.499225735664368
2031,0.509225726127625
2032,0.529225707054138
2033,0.539225697517395
2034,0.549225747585297
2035,0.56922572851181
2036,0.579225718975067
2037,0.599225699901581
2038,0.609225749969482
2039,0.619225740432739
2040,0.639225721359253
2041,0.64922571182251
2042,0.659225702285767
2043,0.669225692749023
2044,0.689225733280182
2045,0.699225723743439
2046,0.709225714206696
2047,0.719225704669952
2048,0.739225745201111
2049,0.749225735664368
2050,0.759225726127625
2051,0.769225716590881
2052,0.789225697517395
2053,0.799225747585297
2054,0.809225738048553
2055,0.81922572851181
2056,0.829225718975067
2057,0.839225709438324
2058,0.849225699901581
2059,0.859225749969482
2060,0.869225740432739
2061,0.879225730895996
2062,0.879225730895996
2063,0.889225721359253
2064,0.89922571182251
2065,0.89922571182251
2066,0.909225702285767
2067,0.919225692749023
2068,0.919225692749023
2069,0.929225742816925
2070,0.929225742816925
2071,0.939225733280182
2072,0.939225733280182
2073,0.939225733280182
2074,0.949225723743439
2075,0.949225723743439
2076,0.949225723743439
2077,0.959225714206696
2078,0.959225714206696
2079,0.959225714206696
2080,0.959225714206696
2081,0.959225714206696
2082,0.959225714206696
2083,0.969225704669952
2084,0.969225704669952
2085,0.969225704669952
2086,0.969225704669952
2087,0.969225704669952
2088,0.979225695133209
2089,0.979225695133209
2090,0.979225695133209
2091,0.979225695133209
2092,0.979225695133209
2093,0.989225745201111
2094,0.989225745201111
2095,0.989225745201111
2096,0.989225745201111
2097,0.999225735664368
2098,0.999225735664368
2099,0.999225735664368
