"year","global_tas"
1981,-0.00912484992295504
1982,-0.0828248485922813
1983,-0.448424845933914
1984,-0.341827839612961
1985,-0.319030851125717
1986,-0.287902861833572
1987,-0.256499856710434
1988,-0.0399778485298157
1989,-0.0433958508074284
1990,-0.0803528502583504
1991,-0.199859842658043
1992,-0.459411859512329
1993,-0.356719851493835
1994,-0.206756845116615
1995,-0.022155849263072
1996,-0.00183085002936423
1997,0.209411144256592
1998,0.139648154377937
1999,0.214966148138046
2000,0.208130151033401
2001,0.130310148000717
2002,0.0957031473517418
2003,0.175445154309273
2004,0.270813137292862
2005,0.51043713092804
2006,0.393616139888763
2007,0.343078136444092
2008,0.325531154870987
2009,0.448669135570526
2010,0.40573114156723
2011,0.533111155033112
2012,0.499054163694382
2013,0.423157155513763
2014,0.566681146621704
2015,0.513946175575256
2016,0.468567162752151
2017,0.524292171001434
2018,0.514282166957855
2019,0.508697152137756
2020,0.499695152044296
2021,0.677429139614105
2022,0.764862179756165
2023,0.704223155975342
2024,0.751312136650085
2025,0.727783143520355
2026,0.814209163188934
2027,0.77630615234375
2028,0.817200124263763
2029,0.674896121025085
2030,0.724853157997131
2031,0.733948171138763
2032,0.801269173622131
2033,0.98468017578125
2034,0.907654166221619
2035,0.937530159950256
2036,0.987976133823395
2037,0.994568169116974
2038,0.813202142715454
2039,0.803528130054474
2040,0.958069145679474
2041,1.14468419551849
2042,1.08898913860321
2043,1.12429809570312
2044,1.15808117389679
2045,1.12844812870026
2046,1.17962610721588
2047,1.18283116817474
2048,1.12579309940338
2049,1.12258911132812
2050,1.32400512695312
2051,1.40692114830017
2052,1.23754918575287
2053,1.28463709354401
2054,1.32467615604401
2055,1.38644409179688
2056,1.40264916419983
2057,1.49935913085938
2058,1.61367809772491
2059,1.28781116008759
2060,1.34118616580963
2061,1.44036912918091
2062,1.4624330997467
2063,1.4147641658783
2064,1.57605016231537
2065,1.57644617557526
2066,1.48382616043091
2067,1.61087012290955
2068,1.56225609779358
2069,1.3852231502533
2070,1.39959716796875
2071,1.54449415206909
2072,1.49176013469696
2073,1.40429711341858
2074,1.59393310546875
2075,1.62847912311554
2076,1.55908215045929
2077,1.59002709388733
2078,1.55487012863159
2079,1.60537719726562
2080,1.74230909347534
2081,1.61795020103455
2082,1.53393518924713
2083,1.57849109172821
2084,1.58581519126892
2085,1.59286510944366
2086,1.60787916183472
2087,1.56707715988159
2088,1.45748913288116
2089,1.50241112709045
2090,1.57617211341858
2091,1.61392211914062
2092,1.59960913658142
2093,1.5205991268158
2094,1.54602015018463
2095,1.68441820144653
2096,1.59643518924713
2097,1.58767712116241
2098,1.56036412715912
2099,1.56332409381866
