"year","global_tas"
1981,-0.160012632608414
1982,-0.150012642145157
1983,-0.150012642145157
1984,-0.140012636780739
1985,-0.140012636780739
1986,-0.130012631416321
1987,-0.120012640953064
1988,-0.110012635588646
1989,-0.100012637674809
1990,-0.0900126397609711
1991,-0.0800126418471336
1992,-0.0700126364827156
1993,-0.0500126369297504
1994,-0.0300126373767853
1995,-0.0100126378238201
1996,0.00998736172914505
1997,0.0199873615056276
1998,0.0399873629212379
1999,0.0599873624742031
2000,0.0799873620271683
2001,0.0999873653054237
2002,0.119987361133099
2003,0.149987354874611
2004,0.179987356066704
2005,0.209987357258797
2006,0.23998735845089
2007,0.259987354278564
2008,0.289987355470657
2009,0.31998735666275
2010,0.339987367391586
2011,0.369987368583679
2012,0.389987349510193
2013,0.419987350702286
2014,0.449987351894379
2015,0.479987353086472
2016,0.509987354278564
2017,0.53998738527298
2018,0.56998735666275
2019,0.599987387657166
2020,0.629987359046936
2021,0.659987390041351
2022,0.689987361431122
2023,0.729987382888794
2024,0.759987354278564
2025,0.78998738527298
2026,0.81998735666275
2027,0.859987378120422
2028,0.889987349510193
2029,0.929987370967865
2030,0.959987342357635
2031,0.999987363815308
2032,1.03998732566833
2033,1.0699874162674
2034,1.10998737812042
2035,1.13998734951019
2036,1.17998731136322
2037,1.21998739242554
2038,1.24998736381531
2039,1.28998732566833
2040,1.32998740673065
2041,1.36998736858368
2042,1.40998733043671
2043,1.43998742103577
2044,1.47998738288879
2045,1.51998734474182
2046,1.54998731613159
2047,1.58998739719391
2048,1.62998735904694
2049,1.65998733043671
2050,1.69998741149902
2051,1.73998737335205
2052,1.76998734474182
2053,1.80998730659485
2054,1.83998739719391
2055,1.87998735904694
2056,1.90998733043671
2057,1.94998741149902
2058,1.97998738288879
2059,2.00998735427856
2060,2.04998731613159
2061,2.07998728752136
2062,2.10998725891113
2063,2.13998746871948
2064,2.16998744010925
2065,2.19998741149902
2066,2.22998738288879
2067,2.25998735427856
2068,2.28998732566833
2069,2.30998730659485
2070,2.33998727798462
2071,2.36998724937439
2072,2.38998746871948
2073,2.41998744010925
2074,2.44998741149902
2075,2.46998739242554
2076,2.49998736381531
2077,2.51998734474182
2078,2.53998732566833
2079,2.56998729705811
2080,2.58998727798462
2081,2.60998725891113
2082,2.62998747825623
2083,2.659987449646
2084,2.67998743057251
2085,2.69998741149902
2086,2.70998740196228
2087,2.72998738288879
2088,2.73998737335205
2089,2.75998735427856
2090,2.76998734474182
2091,2.77998733520508
2092,2.79998731613159
2093,2.81998729705811
2094,2.82998728752136
2095,2.84998726844788
2096,2.85998725891113
2097,2.86998724937439
2098,2.88998746871948
2099,2.89998745918274
