"year","global_tas"
1981,-0.0408784002065659
1982,-0.0277554001659155
1983,-0.026290399953723
1984,0.0190276000648737
1985,0.0342865996062756
1986,-0.19172640144825
1987,-0.0470734015107155
1988,-0.12336739897728
1989,0.0229036007076502
1990,0.0341335982084274
1991,0.0566256009042263
1992,-0.232040405273438
1993,-0.116348400712013
1994,-0.216751396656036
1995,-0.0295864008367062
1996,0.0220486000180244
1997,0.00563059980049729
1998,0.0180815998464823
1999,-0.021560400724411
2000,0.0662686005234718
2001,0.0682526007294655
2002,0.113326601684093
2003,0.183151602745056
2004,0.175460606813431
2005,0.21257059276104
2006,0.118789598345757
2007,0.105758599936962
2008,0.192703604698181
2009,0.230544596910477
2010,0.18327359855175
2011,0.297988593578339
2012,0.153366595506668
2013,0.252914607524872
2014,0.394729614257812
2015,0.278274595737457
2016,0.223709598183632
2017,0.344650596380234
2018,0.259384602308273
2019,0.369033604860306
2020,0.338180601596832
2021,0.533309578895569
2022,0.529739618301392
2023,0.547408580780029
2024,0.548385620117188
2025,0.715316593647003
2026,0.695571601390839
2027,0.606826603412628
2028,0.683730602264404
2029,0.694137573242188
2030,0.624160587787628
2031,0.796859622001648
2032,0.774093627929688
2033,0.620376586914062
2034,0.669906616210938
2035,0.702255606651306
2036,0.731399595737457
2037,0.715560615062714
2038,0.786514580249786
2039,0.821578621864319
2040,0.884414613246918
2041,0.907821595668793
2042,0.759353578090668
2043,0.776748597621918
2044,0.885269582271576
2045,0.819564580917358
2046,0.939376592636108
2047,1.02397155761719
2048,1.11698961257935
2049,1.03276062011719
2050,1.14955163002014
2051,1.24882459640503
2052,1.24009656906128
2053,1.01618957519531
2054,1.06727564334869
2055,1.23625159263611
2056,1.18104565143585
2057,1.0412745475769
2058,1.02983057498932
2059,1.08332860469818
2060,1.12568664550781
2061,1.14680457115173
2062,1.16435265541077
2063,1.18138158321381
2064,1.32957458496094
2065,1.27738964557648
2066,1.10554456710815
2067,1.15138256549835
2068,1.26359558105469
2069,1.31227159500122
2070,1.32368457317352
2071,1.39009058475494
2072,1.48097264766693
2073,1.41780054569244
2074,1.41337561607361
2075,1.50599658489227
2076,1.40077257156372
2077,1.54682958126068
2078,1.45549058914185
2079,1.4621125459671
2080,1.45118761062622
2081,1.69288659095764
2082,1.56135559082031
2083,1.64918565750122
2084,1.58345055580139
2085,1.57060265541077
2086,1.72239661216736
2087,1.53944361209869
2088,1.56678760051727
2089,1.67408764362335
2090,1.65126061439514
2091,1.69035363197327
2092,1.77125561237335
2093,1.6985936164856
2094,1.70552062988281
2095,1.74143958091736
2096,1.73121654987335
2097,1.61384558677673
2098,1.67256164550781
2099,1.79255664348602
