"year","global_tas"
1981,-0.31760111451149
1982,-0.167790099978447
1983,-0.224858105182648
1984,-0.229954093694687
1985,-0.354588091373444
1986,-0.197728097438812
1987,0.040980901569128
1988,0.0843458995223045
1989,-0.362920105457306
1990,-0.233067095279694
1991,0.0351518988609314
1992,-0.193150103092194
1993,-0.369969099760056
1994,-0.275090098381042
1995,-0.15057809650898
1996,0.213312894105911
1997,0.190699905157089
1998,-0.0679060965776443
1999,-0.0145001001656055
2000,0.239771902561188
2001,0.31707289814949
2002,0.322046905755997
2003,0.0449169017374516
2004,0.14434389770031
2005,0.232264906167984
2006,0.267939895391464
2007,0.419520914554596
2008,0.0773269012570381
2009,0.284418910741806
2010,0.278437912464142
2011,0.401240885257721
2012,0.312861889600754
2013,0.363917887210846
2014,0.42202290892601
2015,0.366663902997971
2016,0.516260921955109
2017,0.584406912326813
2018,0.419062912464142
2019,0.424586892127991
2020,0.565119922161102
2021,0.537470877170563
2022,0.439905911684036
2023,0.397944897413254
2024,0.542597889900208
2025,0.656946897506714
2026,0.629603922367096
2027,0.400263905525208
2028,0.718165874481201
2029,0.596949875354767
2030,0.755915880203247
2031,0.798212885856628
2032,0.662256896495819
2033,0.688685894012451
2034,0.686732888221741
2035,0.669306874275208
2036,0.513117909431458
2037,0.784083902835846
2038,0.804499924182892
2039,0.671869874000549
2040,0.733912885189056
2041,0.835871875286102
2042,1.000452876091
2043,0.709742903709412
2044,0.809595882892609
2045,0.963160872459412
2046,0.749567925930023
2047,0.825739920139313
2048,0.849970877170563
2049,0.920862913131714
2050,0.767634928226471
2051,0.900171875953674
2052,0.982813894748688
2053,1.064936876297
2054,0.827662885189056
2055,0.930079877376556
2056,0.965143918991089
2057,1.05608689785004
2058,0.807856917381287
2059,0.944788873195648
2060,1.0352429151535
2061,1.10171091556549
2062,1.09627795219421
2063,1.08983886241913
2064,1.144495844841
2065,1.18654894828796
2066,1.17650890350342
2067,1.17699694633484
2068,1.04897594451904
2069,1.10753893852234
2070,1.1729998588562
2071,1.1448929309845
2072,1.06438791751862
2073,1.42376291751862
2074,1.2281448841095
2075,1.15297985076904
2076,1.34084594249725
2077,1.14443492889404
2078,1.26555895805359
2079,1.30211889743805
2080,1.33416295051575
2081,1.15575695037842
2082,1.12096691131592
2083,1.24819493293762
2084,1.06246495246887
2085,1.05959594249725
2086,1.28429687023163
2087,1.03902685642242
2088,1.20067894458771
2089,1.24297595024109
2090,1.10048985481262
2091,1.14614391326904
2092,1.38430285453796
2093,1.12508690357208
2094,1.08898484706879
2095,1.11840391159058
2096,1.32457995414734
2097,0.973871886730194
2098,1.05855894088745
2099,1.21508288383484
