"year","global_tas"
1981,-0.181012094020844
1982,-0.23557710647583
1983,-0.498364090919495
1984,-0.357007086277008
1985,-0.356091111898422
1986,-0.127179101109505
1987,-0.202557101845741
1988,-0.164960101246834
1989,-0.197461098432541
1990,0.0536378994584084
1991,-0.0290951002389193
1992,-0.460431098937988
1993,-0.218213096261024
1994,0.00883790012449026
1995,-0.140851095318794
1996,-0.120984099805355
1997,0.0894649028778076
1998,0.044573899358511
1999,-0.00761110009625554
2000,0.163195893168449
2001,0.0955689027905464
2002,0.219195902347565
2003,0.274798899888992
2004,0.334582895040512
2005,0.385485887527466
2006,0.330797910690308
2007,0.197771906852722
2008,0.45445591211319
2009,0.372759908437729
2010,0.299303889274597
2011,0.360735893249512
2012,0.334185898303986
2013,0.415209889411926
2014,0.499529898166656
2015,0.328234910964966
2016,0.482317894697189
2017,0.552569925785065
2018,0.378924906253815
2019,0.445635914802551
2020,0.374163895845413
2021,0.420763909816742
2022,0.47102689743042
2023,0.526018917560577
2024,0.512774884700775
2025,0.58464390039444
2026,0.655169904232025
2027,0.705370903015137
2028,0.501787900924683
2029,0.728625893592834
2030,0.644640922546387
2031,0.778155922889709
2032,0.761553883552551
2033,0.796740889549255
2034,0.7653688788414
2035,0.935869872570038
2036,0.733324885368347
2037,0.812029898166656
2038,0.946001887321472
2039,0.991045892238617
2040,0.963061928749084
2041,1.06795084476471
2042,1.01100492477417
2043,1.01185894012451
2044,0.997607886791229
2045,0.98341691493988
2046,1.12544584274292
2047,1.24135088920593
2048,1.14085686206818
2049,1.15873992443085
2050,1.04960894584656
2051,1.24611186981201
2052,1.17839384078979
2053,1.31083989143372
2054,1.35377788543701
2055,1.44453692436218
2056,1.28749394416809
2057,1.27299785614014
2058,1.3640319108963
2059,1.37141692638397
2060,1.47270488739014
2061,1.52937591075897
2062,1.47902190685272
2063,1.55687284469604
2064,1.52852189540863
2065,1.5080748796463
2066,1.42421293258667
2067,1.51600992679596
2068,1.36690092086792
2069,1.54783892631531
2070,1.58827495574951
2071,1.69066190719604
2072,1.80046391487122
2073,1.73646891117096
2074,1.66783487796783
2075,1.73625493049622
2076,1.73610186576843
2077,1.81843888759613
2078,1.73488187789917
2079,1.81358695030212
2080,1.73118889331818
2081,1.86543595790863
2082,1.77955889701843
2083,1.90993094444275
2084,1.92112994194031
2085,1.85792887210846
2086,1.78978288173676
2087,1.93950188159943
2088,1.84544694423676
2089,1.86711394786835
2090,1.82588493824005
2091,1.87864995002747
2092,1.86509990692139
2093,2.01408696174622
2094,1.89744889736176
2095,2.0280339717865
2096,2.07423686981201
2097,1.97285795211792
2098,1.94887089729309
2099,1.92018389701843
