"year","global_tas"
1981,-0.258451849222183
1982,-0.195463851094246
1983,-0.515165865421295
1984,-0.314146846532822
1985,-0.298704862594604
1986,-0.345090836286545
1987,-0.0989978536963463
1988,-0.0904828533530235
1989,-0.0505968518555164
1990,-0.0635358467698097
1991,-0.127256855368614
1992,-0.300596863031387
1993,-0.365568846464157
1994,-0.318082839250565
1995,-0.228941842913628
1996,-0.0447368510067463
1997,0.144288152456284
1998,0.012025149539113
1999,0.173860147595406
2000,0.167177155613899
2001,0.235322147607803
2002,0.35714915394783
2003,0.361360162496567
2004,0.24081614613533
2005,0.341890156269073
2006,0.542665123939514
2007,0.368715137243271
2008,0.451204150915146
2009,0.622652173042297
2010,0.636354148387909
2011,0.673341155052185
2012,0.710054159164429
2013,0.851442158222198
2014,0.824586153030396
2015,0.727083146572113
2016,0.759340167045593
2017,0.70990115404129
2018,0.980073153972626
2019,1.01278817653656
2020,0.975954174995422
2021,0.992097139358521
2022,1.15295517444611
2023,1.17108309268951
2024,1.17367720603943
2025,1.3014851808548
2026,1.28604316711426
2027,1.45108211040497
2028,1.38852119445801
2029,1.20639216899872
2030,1.22897517681122
2031,1.41748213768005
2032,1.20724618434906
2033,1.56399714946747
2034,1.49402010440826
2035,1.3298351764679
2036,1.55981612205505
2037,1.74505817890167
2038,1.57086312770844
2039,1.54825019836426
2040,1.85565316677094
2041,1.82007014751434
2042,1.80066120624542
2043,1.89227414131165
2044,1.8753981590271
2045,2.02597212791443
2046,2.1005871295929
2047,1.80139315128326
2048,1.87783920764923
2049,2.00811910629272
2050,1.95987117290497
2051,2.09457516670227
2052,2.05255317687988
2053,2.2243971824646
2054,2.3029191493988
2055,2.1302502155304
2056,2.24841403961182
2057,2.3410050868988
2058,2.15497016906738
2059,2.23935103416443
2060,2.37573409080505
2061,2.19577217102051
2062,2.42080807685852
2063,2.40023922920227
2064,2.19906806945801
2065,2.2144181728363
2066,2.3907482624054
2067,2.50753903388977
2068,2.5232560634613
2069,2.52615523338318
2070,2.64599704742432
2071,2.39489912986755
2072,2.53521919250488
2073,2.66324019432068
2074,2.6358962059021
2075,2.3233962059021
2076,2.56088423728943
2077,2.69949507713318
2078,2.4393322467804
2079,2.5417492389679
2080,2.7488112449646
2081,2.42813205718994
2082,2.58673214912415
2083,2.7993791103363
2084,2.5797131061554
2085,2.66775608062744
2086,2.79577803611755
2087,2.84118819236755
2088,2.62793111801147
2089,2.69268918037415
2090,2.70468306541443
2091,2.70480513572693
2092,2.79843306541443
2093,2.73642110824585
2094,2.8856520652771
2095,2.87530708312988
2096,2.79165816307068
2097,2.7393810749054
2098,2.9844982624054
2099,2.9799211025238
