"year","global_tas"
1981,-0.216177895665169
1982,-0.320760905742645
1983,-0.391561895608902
1984,-0.33354789018631
1985,-0.265310913324356
1986,-0.159261897206306
1987,-0.130117893218994
1988,-0.0855009034276009
1989,-0.0883999019861221
1990,0.100686103105545
1991,-0.0404879003763199
1992,-0.345998913049698
1993,-0.284994900226593
1994,-0.16386990249157
1995,-0.121542900800705
1996,0.0248201005160809
1997,0.161600098013878
1998,0.0705050975084305
1999,0.119974099099636
2000,0.212716102600098
2001,0.33732008934021
2002,0.206918105483055
2003,0.122476100921631
2004,-0.0214138999581337
2005,0.0845730975270271
2006,0.209665104746819
2007,0.24900209903717
2008,0.213632106781006
2009,0.165933102369308
2010,0.363931089639664
2011,0.421914100646973
2012,0.559335112571716
2013,0.523507118225098
2014,0.549844086170197
2015,0.528818070888519
2016,0.498361110687256
2017,0.541849076747894
2018,0.573770105838776
2019,0.722116112709045
2020,0.702951073646545
2021,0.886178076267242
2022,0.892190098762512
2023,0.844125092029572
2024,0.899911105632782
2025,0.934366106987
2026,1.17521011829376
2027,1.13181412220001
2028,0.956430077552795
2029,1.12110304832458
2030,1.001993060112
2031,1.16858804225922
2032,1.2416170835495
2033,1.22104811668396
2034,1.43479311466217
2035,1.43424415588379
2036,1.34006607532501
2037,1.41236209869385
2038,1.43543410301208
2039,1.38160109519958
2040,1.56827712059021
2041,1.47745609283447
2042,1.52921414375305
2043,1.50943911075592
2044,1.59220314025879
2045,1.52210414409637
2046,1.64808011054993
2047,1.64905714988708
2048,1.77448415756226
2049,1.79981410503387
2050,1.74875807762146
2051,1.77851212024689
2052,1.80872511863708
2053,1.77750515937805
2054,1.76676309108734
2055,1.71656215190887
2056,1.59470510482788
2057,1.83130812644958
2058,2.01899099349976
2059,1.97199404239655
2060,1.96845412254333
2061,1.96405911445618
2062,2.19635915756226
2063,2.19303321838379
2064,2.21283912658691
2065,2.16892409324646
2066,2.28025221824646
2067,2.35477614402771
2068,2.32578420639038
2069,2.1240930557251
2070,2.20304203033447
2071,2.31076908111572
2072,2.41184401512146
2073,2.39057302474976
2074,2.37021803855896
2075,2.47681617736816
2076,2.49332618713379
2077,2.53653812408447
2078,2.39402103424072
2079,2.37812209129333
2080,2.47159719467163
2081,2.40696120262146
2082,2.48438405990601
2083,2.38080716133118
2084,2.43955421447754
2085,2.4457790851593
2086,2.37168312072754
2087,2.31263113021851
2088,2.33161306381226
2089,2.29776906967163
2090,2.48380398750305
2091,2.55301809310913
2092,2.53165602684021
2093,2.49869704246521
2094,2.48279714584351
2095,2.36216115951538
2096,2.45087599754333
2097,2.4250271320343
2098,2.59537601470947
2099,2.55256009101868
