"year","global_tas"
1981,-0.305816262960434
1982,-0.327118247747421
1983,-0.466217249631882
1984,-0.421783238649368
1985,-0.292846262454987
1986,-0.305053263902664
1987,-0.266937255859375
1988,-0.296631246805191
1989,-0.0942992493510246
1990,0.000762749987188727
1991,-0.0221562497317791
1992,-0.273865252733231
1993,-0.19531224668026
1994,-0.115722246468067
1995,-0.106903247535229
1996,-0.00418124999850988
1997,0.223388746380806
1998,0.0921327471733093
1999,0.126861751079559
2000,0.205108746886253
2001,0.263976752758026
2002,0.230560749769211
2003,0.14648474752903
2004,0.19097875058651
2005,0.200805753469467
2006,0.225127756595612
2007,0.314605742692947
2008,0.467315763235092
2009,0.349731743335724
2010,0.388610750436783
2011,0.357146739959717
2012,0.300933748483658
2013,0.301238745450974
2014,0.349944740533829
2015,0.404998749494553
2016,0.491210758686066
2017,0.589874744415283
2018,0.545715749263763
2019,0.431396752595901
2020,0.402984738349915
2021,0.535735726356506
2022,0.616027772426605
2023,0.635406732559204
2024,0.630828738212585
2025,0.635375738143921
2026,0.75451672077179
2027,0.801543772220612
2028,0.80187976360321
2029,0.80612176656723
2030,0.767547726631165
2031,0.782409727573395
2032,0.801116764545441
2033,0.83035272359848
2034,0.812926769256592
2035,0.725372731685638
2036,0.832977771759033
2037,0.89361572265625
2038,0.840972721576691
2039,0.788329720497131
2040,0.95074474811554
2041,1.03680372238159
2042,1.04742479324341
2043,1.11315870285034
2044,1.1361997127533
2045,1.14105176925659
2046,1.12060570716858
2047,1.2078857421875
2048,1.16720569133759
2049,1.27676379680634
2050,1.4653627872467
2051,1.45101976394653
2052,1.39080774784088
2053,1.31301879882812
2054,1.24670374393463
2055,1.26406872272491
2056,1.34118676185608
2057,1.27609276771545
2058,1.19067370891571
2059,1.42864978313446
2060,1.41308569908142
2061,1.60629272460938
2062,1.65078771114349
2063,1.56716871261597
2064,1.40493774414062
2065,1.53030371665955
2066,1.62911975383759
2067,1.7195737361908
2068,1.28655970096588
2069,1.30325269699097
2070,1.4630126953125
2071,1.51705980300903
2072,1.32754480838776
2073,1.47100877761841
2074,1.55575573444366
2075,1.69259679317474
2076,1.62167370319366
2077,1.53695678710938
2078,1.64031970500946
2079,1.51049780845642
2080,1.42324876785278
2081,1.72546374797821
2082,1.8368227481842
2083,1.70101976394653
2084,1.65298473834991
2085,1.57855176925659
2086,1.6501157283783
2087,1.66851770877838
2088,1.77560377120972
2089,1.6697998046875
2090,1.73995971679688
2091,1.84216272830963
2092,1.80178880691528
2093,1.57522571086884
2094,1.48879969120026
2095,1.55798375606537
2096,1.68896472454071
2097,1.78192174434662
2098,2.02185082435608
2099,1.62893676757812
