region,year,mean,sdev
CYP,1980-1999,9.8372813393087952,0.035812404604545031
TON,1980-1999,8.4925929798799391,0.28475974975000401
CHN,1980-1999,9.0109332028557265,0.029721367474957894
VUT,1980-1999,8.4357766544117645,0.20352771522738561
SPM,1980-1999,8.919790380141313,0.0012140004128710852
BEL,1980-1999,10.434351191801181,0.00075000228476819139
ISL,1980-1999,10.441452643450567,0.044765506286309972
CHL,1980-1999,9.5493750291712143,0.077008321096727936
FUND-FSU,1980-1999,9.2099467445822309,0.026583413524577746
GMB,1980-1999,7.5305739851558897,0.073695002863488596
KHM,1980-1999,7.6856199713314268,0.030899162375377109
GTM,1980-1999,8.4607012692619765,0.14850853884235615
DMA,1980-1999,8.919790380141313,0.0012140004128710852
HTI,1980-1999,7.0603427606470435,0.1270335527403432
SRB,1980-1999,8.921173207900102,0.035936192684201951
NLD,1980-1999,10.562141194063074,0.045064860024467246
UMI,1980-1999,8.919790380141313,0.0012140004128710852
BRB,1980-1999,9.8506183624267578,0.099476432963433073
GNB,1980-1999,6.9704075420604035,0.094970148844351038
GRL,1980-1999,8.9307555030373962,0.0012135958809142374
TWN,1980-1999,nan,nan
COG,1980-1999,8.2184467876658704,0.24927036951744624
COD,1980-1999,5.7983351595261512,0.055331678202744684
IRL,1980-1999,10.486741907456341,0.029836254899052169
JOR,1980-1999,8.5677679286283599,0.011631102761501184
BHR,1980-1999,10.002257964190314,0.051147403834829352
YEM,1980-1999,7.7490790872012862,0.087951113495990857
NPL,1980-1999,7.0448120341581451,0.03373675229767386
LAO,1980-1999,7.9099703957052796,0.057089976876856664
CAN,1980-1999,10.493421049679025,0.002729377122206065
URY,1980-1999,9.4840166428509871,0.05879831531083049
KWT,1980-1999,10.750853258020738,0.039397367560101766
CPV,1980-1999,8.2570804147159347,0.0485490944790994
SHN,1980-1999,8.919790380141313,0.0012140004128710852
UGA,1980-1999,7.0950777390423942,0.0079528961201514002
UKR,1980-1999,8.8276601118199949,0.04868865739324129
TLS,1980-1999,7.3015123535605024,0.048960907832573085
TCD,1980-1999,7.2015749987433919,0.027135599726901379
SSD,1980-1999,8.9178088693057784,0.0012144049862907488
PLW,1980-1999,8.919790380141313,0.0012140004128710852
PHL,1980-1999,8.1878112344180849,0.086110291953029036
