region,year,mean,sdev
CYP,1980-1999,9.882114383909439,0.044234004482618931
TON,1980-1999,8.7945694635597942,0.31344473308322574
CHN,1980-1999,9.0426412815910329,0.032953886695000711
VUT,1980-1999,8.6536592913916746,0.22636040864312437
SPM,1980-1999,8.9277287000491317,0.0057267058639423147
BEL,1980-1999,10.465649539387604,0.021703540129937287
ISL,1980-1999,10.487883936394063,0.048364626697662394
CHL,1980-1999,9.4697008773950238,0.083696642425867537
FUND-FSU,1980-1999,9.2380742889372911,0.029318708547883057
GMB,1980-1999,7.4593832061123937,0.076621353615899029
KHM,1980-1999,7.6565793456691109,0.031573754539262186
GTM,1980-1999,8.6260057153034602,0.16936306290922978
DMA,1980-1999,8.9277287000491317,0.0057267058639423147
HTI,1980-1999,7.2013172251370383,0.14459421522555158
SRB,1980-1999,8.9591125424833802,0.039586166471253174
NLD,1980-1999,10.6141070930392,0.052620554170878929
UMI,1980-1999,8.9277287000491317,0.0057267058639423147
BRB,1980-1999,9.9552935752685503,0.10947970522755197
GNB,1980-1999,6.8804280211732527,0.097538850148614117
GRL,1980-1999,8.9386934396824902,0.0057275945871136111
TWN,1980-1999,nan,nan
COG,1980-1999,7.9635967024396308,0.26882280736933711
COD,1980-1999,5.7486102047934615,0.054981354047548961
IRL,1980-1999,10.467954329175384,0.024216305627262184
JOR,1980-1999,8.5559305314010388,0.012512728179548094
BHR,1980-1999,10.053152136351345,0.054210417236908275
YEM,1980-1999,7.8425134637882357,0.097240249977703294
NPL,1980-1999,7.0876698157097247,0.042099375912604084
LAO,1980-1999,7.9729550205303976,0.064723596812196041
CAN,1980-1999,10.502948632456148,0.0054800950252219087
URY,1980-1999,9.4236895050368013,0.063550528067696524
KWT,1980-1999,10.708321276352075,0.044113587168090315
CPV,1980-1999,8.3114865241554394,0.055493238452499469
SHN,1980-1999,8.9277287000491317,0.0057267058639423147
UGA,1980-1999,7.0984686753713868,0.00070139707225594491
UKR,1980-1999,8.8786172094986124,0.053312398361271766
TLS,1980-1999,7.260395847066766,0.046565033868548003
TCD,1980-1999,7.1816269906623527,0.023944367295368005
SSD,1980-1999,8.9257469648196377,0.0057267058639423147
PLW,1980-1999,8.9277287000491317,0.0057267058639423147
PHL,1980-1999,8.1020912443822954,0.091269153728037636
WSM,1980-1999,8.6947987194087446,0.26094725986780126
DNK,1980-1999,10.416286620910604,0.0076987047329229886
ESH,1980-1999,8.9525404447390695,0.0057267058639423147
ATF,1980-1999,nan,nan
BFA,1980-1999,6.8547616834012564,0.16367834743732548
VEN,1980-1999,9.2106870564904231,0.090928785171196458
ARM,1980-1999,8.7040916689465906,0.089764162046741369
TJK,1980-1999,7.7816034094296374,0.079477374752185748
EST,1980-1999,9.7655929950039084,0.032078085458176128
ARE,1980-1999,10.679106712341309,0.0
THA,1980-1999,9.0030047932770039,0.010644261534093204
MAR,1980-1999,8.2316202015216113,0.14180306932295958
ZMB,1980-1999,7.5064394111005379,0.13611590924896988
FUND-SIS,1980-1999,8.8292123551885471,0.15325026095538388
,1980-1999,8.7885896243839774,0.0085522898240038368
POL,1980-1999,9.8063225291556932,0.0066256139464952188
IND,1980-1999,8.2000502535999242,0.067243028510898056
MKD,1980-1999,9.0884473117781255,0.061298147999975974
KO-,1980-1999,8.9672073480687189,0.0057275945871136111
STP,1980-1999,7.5855527061493797,0.051993583735505847
UZB,1980-1999,8.0453387673826686,0.020988146496337054
TZA,1980-1999,7.1418287816198109,0.044036272156949961
RUS,1980-1999,9.6596649788698237,0.015895963742029288
SWZ,1980-1999,8.2956091111579564,0.088089427686804334
PER,1980-1999,9.0323931654130813,0.081146553802604257
BRN,1980-1999,10.672568972709247,0.054670313057464601
LIE,1980-1999,8.9277287000491317,0.0057267058639423147
GIN,1980-1999,6.8068796211472904,0.12106508739419168
SMR,1980-1999,8.9277287000491317,0.0057267058639423147
AGO,1980-1999,8.5951957702636719,0.0
TUR,1980-1999,9.348357093677599,0.10796893558675205
AND,1980-1999,8.9277287000491317,0.0057267058639423147
DOM,1980-1999,9.2083714610101115,0.07336253281166065
PAK,1980-1999,7.8221798443499919,0.0059226617157487746
LCA,1980-1999,9.3257587358294209,0.20534826766872796
MWI,1980-1999,6.6012968173242887,0.079688660739178463
NER,1980-1999,6.3768653482076063,0.11779004953691292
ALA,1980-1999,8.9277287000491317,0.0057267058639423147
TTO,1980-1999,10.251060485185747,0.12060119371403313
SUR,1980-1999,9.2071287860922695,0.18274314916160594
