region,year,mean,sdev
CYP,1980-1999,9.874822211564835,0.0464182661917769
TON,1980-1999,8.7428967064893399,0.3289225310759597
CHN,1980-1999,9.0372086868126527,0.03458113969613115
VUT,1980-1999,8.6163427720010031,0.23753801146898137
SPM,1980-1999,8.926784627108395,0.0060094889515248419
BEL,1980-1999,10.462071614285394,0.022775254159612041
ISL,1980-1999,10.479910812617346,0.050752856685835596
CHL,1980-1999,9.4834986411377979,0.087829558442905367
FUND-FSU,1980-1999,9.2332409695102591,0.030766456679268271
GMB,1980-1999,7.4720145768201487,0.080404891654624305
KHM,1980-1999,7.6617844194547899,0.033132856460031931
GTM,1980-1999,8.5980854613012845,0.17772616249661261
DMA,1980-1999,8.926784627108395,0.0060094889515248419
HTI,1980-1999,7.1774802257825145,0.1517342364173799
SRB,1980-1999,8.9525865870040828,0.041540918044838185
NLD,1980-1999,10.605432360740886,0.05521894086482914
UMI,1980-1999,8.926784627108395,0.0060094889515248419
BRB,1980-1999,9.9372453589818477,0.11488578030528589
GNB,1980-1999,6.8965077340353478,0.10235528698744666
GRL,1980-1999,8.9377492202375706,0.0060104214541063699
TWN,1980-1999,nan,nan
COG,1980-1999,8.0079133380905851,0.2820972010376529
COD,1980-1999,5.7576741254479318,0.057696316296703402
IRL,1980-1999,10.471946494848659,0.02541209959833669
JOR,1980-1999,8.5579933102659584,0.013130602663668185
BHR,1980-1999,10.044215308073673,0.056887310212360737
YEM,1980-1999,7.8264829763308716,0.10204194458830694
NPL,1980-1999,7.0807295464072766,0.044178230842819889
LAO,1980-1999,7.9622850477944853,0.067919628168183394
CAN,1980-1999,10.502045214425571,0.0057507004204079299
URY,1980-1999,9.4341660922541273,0.066688634227743349
KWT,1980-1999,10.715593597380188,0.046291902775855168
CPV,1980-1999,8.3023382170928581,0.058233476828107755
SHN,1980-1999,8.926784627108395,0.0060094889515248419
UGA,1980-1999,7.0985843037960414,0.00073603184771317543
UKR,1980-1999,8.8698284236955871,0.055944948341492072
TLS,1980-1999,7.2680722998774705,0.048864400747946367
TCD,1980-1999,7.185574326056317,0.025126732665830643
SSD,1980-1999,8.9248028918789029,0.0060094889515248419
PLW,1980-1999,8.926784627108395,0.0060094889515248419
PHL,1980-1999,8.1171373702492176,0.095775996963656282
WSM,1980-1999,8.6517804038075727,0.27383274980408401
DNK,1980-1999,10.415017455192789,0.0080788644410361519
ESH,1980-1999,8.9515963717983364,0.0060094889515248419
ATF,1980-1999,nan,nan
BFA,1980-1999,6.8817447867852382,0.17176073245739057
VEN,1980-1999,9.2256770712561202,0.095418822884452068
ARM,1980-1999,8.6892936479097642,0.094196687181508504
TJK,1980-1999,7.7685012109110048,0.083401943629740016
EST,1980-1999,9.7708812099121598,0.033662090795852764
ARE,1980-1999,10.679106712341309,0.0
THA,1980-1999,9.0047595471019033,0.011169871919208809
MAR,1980-1999,8.2549970678704554,0.14880526051557746
ZMB,1980-1999,7.4840000982563861,0.14283727078600716
FUND-SIS,1980-1999,8.8039483684874966,0.16081770882873855
,1980-1999,8.7871797414005552,0.0089745992914189027
POL,1980-1999,9.8074147910752547,0.0069527847184385413
IND,1980-1999,8.1889649415115926,0.070563468052423403
MKD,1980-1999,9.0985525841493491,0.064325032442159688
KO-,1980-1999,8.966263128623801,0.0060104214541063699
STP,1980-1999,7.5941240797481777,0.054561012646818688
UZB,1980-1999,8.0487987566193784,0.022024534303492157
TZA,1980-1999,7.1490883567841976,0.046210769040203381
RUS,1980-1999,9.6570444585887945,0.016680901323157946
SWZ,1980-1999,8.3101310450661625,0.092439258069787325
PER,1980-1999,9.0457705354092006,0.085153543054967654
BRN,1980-1999,10.681581616900456,0.057369916440463326
LIE,1980-1999,8.926784627108395,0.0060094889515248419
GIN,1980-1999,6.8268377391863071,0.12704324596829281
SMR,1980-1999,8.926784627108395,0.0060094889515248419
AGO,1980-1999,8.5951957702636719,0.0
TUR,1980-1999,9.366156252857035,0.1133004096863722
AND,1980-1999,8.926784627108395,0.0060094889515248419
DOM,1980-1999,9.1962773211331541,0.076985152420913666
PAK,1980-1999,7.8212034672374013,0.0062151209488253058
LCA,1980-1999,9.2919061612883365,0.21548830103858013
MWI,1980-1999,6.6144338472118935,0.083623662688069908
NER,1980-1999,6.3962835617145233,0.12360648674665604
ALA,1980-1999,8.926784627108395,0.0060094889515248419
TTO,1980-1999,10.231178842329083,0.12655644498725577
SUR,1980-1999,9.1770027651447617,0.19176695166576424
GLP,1980-1999,8.926784627108395,0.0060094889515248419
BDI,1980-1999,6.1408214878337661,0.14139668116056062
LTU,1980-1999,9.7078391198832623,0.016907516131745751
SLV,1980-1999,8.7431098467136525,0.021513485249082549
CMR,1980-1999,7.5650894392484407,0.087287267752984829
FUND-EEU,1980-1999,9.5776201651186117,0.0032579375797075305
MTQ,1980-1999,8.926784627108395,0.0060094889515248419
LVA,1980-1999,9.545863339092941,0.010800107214445539
FUND-CHI,1980-1999,9.0418479392718076,0.033204198530073503
